type_id,name,daily_upd,daily_creat,update_pct
28797,Mid-grade Nomad Beta,   29.50,    6.50,  81.94
81024,Corax Arkombine Arisen SKIN,   14.75,    3.25,  81.94
31412,Small Semiconductor Memory Cell II,   39.13,    8.63,  81.94
33850,Federation Navy Drone Navigation Computer,   27.13,    6.00,  81.89
3092,Zainou 'Gnome' Shield Operation SP-906,   25.25,    5.63,  81.78
91952,Imperial Mobility Booster II,   17.38,    3.88,  81.76
21527,'Firewall' Signal Amplifier,   16.25,    3.63,  81.76
18887,Centus C-Type EM Armor Hardener,   14.00,    3.13,  81.75
54395,High-grade Hydra Delta,   21.25,    4.75,  81.73
19045,Corpus X-Type Large Armor Repairer,   78.75,   17.63,  81.71
23093,Imperial Navy Xray M,   44.00,    9.88,  81.67
92034,Huntsman SW-600-I,   36.75,    8.25,  81.67
92039,Inshore EC-300-I,   23.38,    5.25,  81.66
14168,Dark Blood Heavy Energy Neutralizer,   76.13,   17.13,  81.64
2363,Heat Sink I,   18.88,    4.25,  81.62
23057,Dragonfly I,   22.75,    5.13,  81.61
3239,Inherent Implants 'Squire' Capacitor Management EM-806,   51.00,   11.50,  81.60
92952,Mystic XL,   25.50,    5.75,  81.60
25954,Large Semiconductor Memory Cell I,   17.13,    3.88,  81.55
85662,Glorified Unstable Gyrostabilizer Mutaplasmid,   18.75,    4.25,  81.52
23149,Blood Raider Regular Ballistic Control,   34.00,    7.75,  81.44
81603,Mysterious Booster Crate I,   25.75,    5.88,  81.42
81020,Cyclone Fleet Issue Arkombine Arisen SKIN,   19.13,    4.38,  81.38
3084,Zainou 'Gnome' Shield Management SM-706,   60.00,   13.75,  81.36
20599,'Undertaker' Heavy Missile Launcher,   19.63,    4.50,  81.35
22611,Elara Restrained Mining Laser Upgrade,   38.88,    9.00,  81.20
3140,Zainou 'Deadeye' Rapid Launch RL-1006,   30.75,    7.13,  81.19
11535,Magnetometric Sensor Cluster,   18.88,    4.38,  81.18
20799,Domination EMP L,   24.25,    5.63,  81.17
14106,Domination 10MN Afterburner,   15.63,    3.63,  81.17
27184,Zainou 'Beancounter' Science SC-805,   19.38,    4.50,  81.15
25268,Amber Cytoserocin,   19.88,    4.63,  81.12
18987,Corelum C-Type Medium Remote Armor Repairer,   94.38,   22.00,  81.10
41459,CONCORD Capital Shield Extender,   54.13,   12.63,  81.09
14270,Shadow Serpentis Stasis Webifier,   95.13,   22.25,  81.04
34126,Prototype Jump Drive Economizer,   33.63,    7.88,  81.02
18807,Corelum C-Type Thermal Energized Membrane,   53.88,   12.63,  81.02
22949,'Love' Medium Remote Armor Repairer,   14.38,    3.38,  80.99
32262,Black Eagle Drone Link Augmentor,   30.25,    7.13,  80.94
36912,Antipharmakon Aeolis,   18.00,    4.25,  80.90
57127,High-grade Rapture Epsilon,   13.75,    3.25,  80.88
1256,Shield Flux Coil II,   16.38,    3.88,  80.86
18637,Gaze Survey Probe I,   28.50,    6.75,  80.85
31374,Capital Capacitor Control Circuit I,   19.00,    4.50,  80.85
19287,Gist X-Type Kinetic Shield Hardener,   42.63,   10.13,  80.81
54394,High-grade Hydra Gamma,   25.75,    6.13,  80.78
54731,Skybreaker,   28.25,    6.75,  80.71
18801,Corelum C-Type Kinetic Energized Membrane,   14.13,    3.38,  80.71
60472,Exigent Medium Drone Navigation Mutaplasmid,   75.75,   18.13,  80.69
13953,Dread Guristas X-Large Shield Booster,  146.25,   35.00,  80.69
18989,Corelum B-Type Medium Remote Armor Repairer,   38.00,    9.13,  80.64
31532,Small Hybrid Burst Aerator II,   30.13,    7.25,  80.60
27181,Zainou 'Beancounter' Metallurgy MY-705,   41.50,   10.00,  80.58
13246,Inherent Implants 'Lancer' Controlled Bursts CB-703,   91.88,   22.25,  80.50
18700,Corpii C-Type Multispectrum Coating,   16.50,    4.00,  80.49
54397,High-grade Hydra Omega,   22.13,    5.38,  80.45
40730,Heavy Warp Disruptor I,   13.38,    3.25,  80.45
34268,Medium Higgs Anchor I,   39.00,    9.50,  80.41
21011,Capital Turret Hardpoint,   39.00,    9.50,  80.41
34575,Antikythera Element,   93.25,   22.75,  80.39
41059,Domination Heavy Stasis Grappler,   44.00,   10.75,  80.37
34260,Surgical Warp Disrupt Probe,   30.13,    7.38,  80.33
37612,True Sansha Warp Disruption Field Generator,   61.75,   15.13,  80.33
47298,Standup Multirole Missile Launcher II,   18.88,    4.63,  80.32
40661,Capital Infectious Scoped Energy Neutralizer,   32.63,    8.00,  80.31
19196,Gist B-Type X-Large Shield Booster,   13.25,    3.25,  80.30
18869,Corpum A-Type EM Energized Membrane,   51.38,   12.63,  80.27
41463,Capital I-ax Enduring Remote Armor Repairer,   29.50,    7.25,  80.27
25274,Viridian Cytoserocin,   26.75,    6.63,  80.15
11533,Magpulse Thruster,   13.63,    3.38,  80.15
18889,Corpus C-Type Explosive Armor Hardener,   15.63,    3.88,  80.13
12200,Mobile Large Warp Disruptor I,   15.63,    3.88,  80.13
28440,Compressed Krystallos,   16.63,    4.13,  80.12
47334,Standup Focused Warp Disruptor II,   18.63,    4.63,  80.11
36909,Antipharmakon Kosybo,   19.63,    4.88,  80.10
92514,Ultratidal Entropic Disintegrator II,   31.63,    7.88,  80.06
13943,True Sansha Heat Sink,   94.00,   23.50,  80.00
35944,Standup Energy Neutralization Burst Projector,   31.50,    7.88,  80.00
47747,Unstable 1MN Afterburner Mutaplasmid,   23.50,    5.88,  80.00
95297,Corax Navy Issue State Regulator SKIN,   15.50,    3.88,  80.00
94063,Caldari Navy Missile Guidance Computer,   25.38,    6.38,  79.92
31051,Small Auxiliary Nano Pump II,   45.25,   11.38,  79.91
37456,Maulus Navy Issue,   22.38,    5.63,  79.91
31041,Medium Thermal Armor Reinforcer II,   22.38,    5.63,  79.91
40558,Firbolg II,   20.88,    5.25,  79.90
27343,Guristas Scourge Torpedo,   62.13,   15.63,  79.90
20121,High-grade Crystal Alpha,   61.00,   15.38,  79.87
28744,Thukker Large Shield Extender,   44.13,   11.13,  79.86
86144,Lethal Navy Metallic - Limited,   12.88,    3.25,  79.84
11219,EM Energized Membrane II,   12.88,    3.25,  79.84
47831,Gravid Heavy Energy Neutralizer Mutaplasmid,   31.63,    8.00,  79.81
11249,Kinetic Energized Membrane II,   16.25,    4.13,  79.75
22126,Mid-grade Snake Beta,   32.00,    8.13,  79.75
13923,Domination Torpedo Launcher,   55.50,   14.13,  79.71
18875,Centum A-Type Explosive Energized Membrane,   53.88,   13.75,  79.67
14146,True Sansha Capacitor Power Relay,  117.38,   30.00,  79.64
85641,Glorified Unstable Warp Disruptor Mutaplasmid,   20.00,    5.13,  79.60
41308,Restrained Compounds,   23.38,    6.00,  79.57
28798,Mid-grade Nomad Delta,   25.75,    6.63,  79.54
14158,True Sansha Medium Energy Nosferatu,   33.00,    8.50,  79.52
28811,Mid-grade Virtue Epsilon,   86.00,   22.25,  79.45
31171,Small Low Friction Nozzle Joints II,   82.00,   21.25,  79.42
27179,Zainou 'Beancounter' Research RR-605,   32.75,    8.50,  79.39
18680,Coreli C-Type 1MN Afterburner,   13.00,    3.38,  79.39
35949,Standup Focused Warp Disruptor I,   22.63,    5.88,  79.39
14230,Dread Guristas Co-Processor,   78.88,   20.50,  79.37
23109,Imperial Navy Xray L,   28.75,    7.50,  79.31
33620,Rogue Drone 42-X Nexus Chip,   14.38,    3.75,  79.31
13929,Dread Guristas Cruise Missile Launcher,   59.38,   15.50,  79.30
17932,Dramiel,   63.00,   16.50,  79.25
3143,Zainou 'Deadeye' Target Navigation Prediction TN-906,   22.38,    5.88,  79.20
18943,Centus X-Type Kinetic Armor Hardener,   63.75,   16.75,  79.19
19231,Pithum A-Type EM Shield Amplifier,  134.63,   35.38,  79.19
33155,Harbinger Navy Issue,   26.13,    6.88,  79.17
14110,Domination 1MN Afterburner,   19.00,    5.00,  79.17
54742,Small Vorton Projector II,   14.25,    3.75,  79.17
15909,Caldari Navy EM Shield Amplifier,   16.13,    4.25,  79.14
62562,Compressed Crokite III-Grade,   19.88,    5.25,  79.10
41252,50000MN Cold-Gas Enduring Microwarpdrive,   49.13,   13.00,  79.07
88147,Triplot Scan Acquisition Array,   29.75,    7.88,  79.07
14154,True Sansha Heavy Energy Nosferatu,   40.13,   10.63,  79.06
31736,Medium Explosive Shield Reinforcer II,   18.88,    5.00,  79.06
40356,Capital F-S9 Regolith Compact Shield Extender,   18.88,    5.00,  79.06
33702,'Magpie' Mobile Tractor Unit,   84.38,   22.38,  79.04
11530,Plasma Thruster,   35.75,    9.50,  79.01
34264,Focused Void Bomb,   33.75,    9.00,  78.95
72903,Probe Fleet Issue,   22.50,    6.00,  78.95
17838,Federation Navy Thermal Armor Hardener,   15.00,    4.00,  78.95
13878,Shadow Serpentis 425mm Railgun,   15.00,    4.00,  78.95
3544,CONCORD Capital Remote Shield Booster,   22.00,    5.88,  78.92
47771,Unstable Medium Armor Repairer Mutaplasmid,   43.00,   11.50,  78.90
44102,Defender Launcher I,   24.25,    6.50,  78.86
28799,Mid-grade Nomad Epsilon,   46.63,   12.50,  78.86
92282,Tenzin YC128 Campaign Bus,   17.25,    4.63,  78.86
18837,Corpum C-Type Explosive Energized Membrane,   54.50,   14.63,  78.84
19349,Gistii A-Type 5MN Microwarpdrive,   49.38,   13.25,  78.84
48438,Unstable Large Cap Battery Mutaplasmid,   56.25,   15.13,  78.81
19145,Gistum A-Type Medium Remote Shield Booster,   20.88,    5.63,  78.77
31824,Medium Core Defense Operational Solidifier II,   26.88,    7.25,  78.75
31746,Small Kinetic Shield Reinforcer II,   15.75,    4.25,  78.75
2358,Biotech Research Reports,   25.00,    6.75,  78.74
19206,Pith A-Type X-Large Shield Booster,   17.13,    4.63,  78.74
18935,Centus X-Type EM Armor Hardener,   52.75,   14.25,  78.73
41330,Scorch XL,   16.63,    4.50,  78.70
47752,Gravid 10MN Afterburner Mutaplasmid,   73.75,   20.00,  78.67
57475,Gravimetric-FTL Interlink Communicator,   35.00,    9.50,  78.65
19041,Corpus B-Type Large Armor Repairer,   17.00,    4.63,  78.61
31169,Capital Hyperspatial Velocity Optimizer II,   18.38,    5.00,  78.61
32819,Medium Ice Harvester Accelerator I,   23.38,    6.38,  78.57
11552,Scalar Capacitor Unit,   27.00,    7.38,  78.55
72907,Magnate Navy Issue,   21.50,    5.88,  78.54
81040,Avalanche,   19.63,    5.38,  78.50
19055,Centum B-Type Medium Remote Armor Repairer,   34.63,    9.50,  78.47
95299,Talwar Fleet Issue Stark Strategist SKIN,   12.75,    3.50,  78.46
19149,Pithum B-Type Medium Remote Shield Booster,   70.88,   19.50,  78.42
57453,Carbon Fiber,   40.88,   11.25,  78.42
54782,StrikeSnipe Ultra L,   15.88,    4.38,  78.40
57463,Isotropic Neofullerene Alpha-3,   13.13,    3.63,  78.36
41214,Thukker Small Cap Battery,   27.13,    7.50,  78.34
84423,Unstable Large Plasma Smartbomb Mutaplasmid,   22.13,    6.13,  78.32
43894,Small Command Processor I,   18.50,    5.13,  78.31
27171,Zainou 'Beancounter' Industry BX-804,   23.00,    6.38,  78.30
60289,Coherent Asteroid Mining Crystal Type B II,   37.88,   10.50,  78.29
52308,Triglavian Encryption Methods,   18.88,    5.25,  78.24
31946,Imperial Navy Large Remote Capacitor Transmitter,   32.75,    9.13,  78.21
47827,Gravid Medium Energy Neutralizer Mutaplasmid,   15.25,    4.25,  78.21
447,Warp Scrambler I,   23.75,    6.63,  78.19
26436,Large EM Shield Reinforcer II,   41.63,   11.63,  78.17
82184,Thrasher Fleet Issue Republic Police SKIN,   21.00,    5.88,  78.14
1957,Multispectral ECM I,   13.38,    3.75,  78.10
19199,Gist A-Type Large Shield Booster,   14.25,    4.00,  78.08
20060,Amarr Control Tower Small,   16.00,    4.50,  78.05
627,Thorax,   53.75,   15.13,  78.04
52915,Ultratidal Entropic Disintegrator I,   16.88,    4.75,  78.03
28800,Mid-grade Nomad Gamma,   25.75,    7.25,  78.03
28696,Celadon Mykoserocin,   65.25,   18.38,  78.03
40556,Templar II,   36.75,   10.38,  77.98
11558,Sustained Shield Emitter,   37.63,   10.63,  77.98
15965,Republic Fleet Tracking Enhancer,   38.25,   10.88,  77.86
3001,Dual Light Pulse Laser II,   13.63,    3.88,  77.86
11557,Linear Shield Emitter,   15.38,    4.38,  77.85
31017,Medium Explosive Armor Reinforcer II,   45.63,   13.00,  77.83
43896,Medium Command Processor I,   24.88,    7.13,  77.73
41038,Republic Fleet Stasis Webifier,   24.00,    6.88,  77.73
26376,Large Semiconductor Memory Cell II,   21.38,    6.13,  77.73
53290,Capital Trinary State Processor,   16.50,    4.75,  77.65
47360,Standup Layered Armor Plating I,   16.88,    4.88,  77.59
28652,Covert Jump Portal Generator I,   41.00,   11.88,  77.54
41275,Mjolnir Rage XL Torpedo,   12.50,    3.63,  77.52
27114,Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,   49.63,   14.50,  77.39
56201,Astrahus Upwell Quantum Core,   18.38,    5.38,  77.37
27150,Inherent Implants 'Highwall' Mining Upgrades MU-1005,   16.63,    4.88,  77.33
47140,Standup Einherji I,   15.75,    4.63,  77.30
54775,BlastShot Condenser Pack M,   27.63,    8.13,  77.27
41198,Sentient Remote Sensor Booster,   21.25,    6.25,  77.27
14174,True Sansha Heavy Capacitor Booster,   56.88,   16.75,  77.25
22128,Mid-grade Snake Epsilon,   48.63,   14.38,  77.18
47751,Unstable 10MN Afterburner Mutaplasmid,   67.50,   20.00,  77.14
19109,Corpum B-Type Medium Energy Nosferatu,   16.00,    4.75,  77.11
11545,Crystalline Carbonide Armor Plate,   24.38,    7.25,  77.08
31936,Navy Micro Auxiliary Power Core,   60.50,   18.00,  77.07
57461,Cogni-Emotive Neurolink Enhancer,   28.13,    8.38,  77.05
18847,Centum C-Type Thermal Energized Membrane,   36.50,   10.88,  77.04
35899,Standup Reprocessing Facility I,   15.50,    4.63,  77.02
27357,Guristas Nova Torpedo,   23.88,    7.13,  77.02
47756,Gravid 100MN Afterburner Mutaplasmid,   57.75,   17.25,  77.00
91945,Republic Defense Booster II,   18.38,    5.50,  76.96
18819,Corelum A-Type Multispectrum Energized Membrane,   18.38,    5.50,  76.96
40659,Capital Energy Neutralizer I,   16.25,    4.88,  76.92
19281,Gist X-Type EM Shield Hardener,  102.00,   30.63,  76.91
7173,Tachyon Anode Particle Stream I,   12.88,    3.88,  76.87
18877,Corpum A-Type Kinetic Energized Membrane,   52.13,   15.75,  76.80
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,   28.13,    8.50,  76.79
7169,Tachyon Afocal Laser I,   21.50,    6.50,  76.79
54396,High-grade Hydra Epsilon,   23.13,    7.00,  76.76
86262,Breacher Pod Clone Longevity,   30.50,    9.25,  76.73
3979,Large Proton Smartbomb II,   30.50,    9.25,  76.73
75282,Compressed Ytirium IV-Grade,   23.88,    7.25,  76.71
19223,Pithum B-Type EM Shield Amplifier,   58.00,   17.63,  76.69
40354,Capital Shield Extender I,   12.75,    3.88,  76.69
18883,Centum A-Type Multispectrum Energized Membrane,   63.13,   19.25,  76.63
18670,Gistii A-Type 1MN Afterburner,   44.63,   13.63,  76.61
16668,Dysporite,   22.50,    6.88,  76.60
47755,Unstable 100MN Afterburner Mutaplasmid,   67.75,   20.75,  76.55
18941,Corpus X-Type Kinetic Armor Hardener,   53.38,   16.38,  76.52
3065,Tachyon Beam Laser II,   68.38,   21.00,  76.50
18698,Core X-Type 100MN Afterburner,   56.00,   17.25,  76.45
78622,Gravid Vorton Tuning System Mutaplasmid,   17.00,    5.25,  76.40
57465,Isotropic Neofullerene Gamma-9,   17.00,    5.25,  76.40
22977,Federation Navy Antimatter Charge M,   34.38,   10.63,  76.39
94155,Cerberus State Regulator SKIN,   17.75,    5.50,  76.34
57459,Hypnagogic Neurolink Enhancer,   25.75,    8.00,  76.30
91962,Imperial Hardpoint Booster I,   12.88,    4.00,  76.30
31071,Medium Nanobot Accelerator II,   22.13,    6.88,  76.29
24690,Hyperion,   37.00,   11.50,  76.29
62519,Compressed Veldspar IV-Grade,   14.88,    4.63,  76.28
91970,Imperial Hardpoint Booster II,   15.25,    4.75,  76.25
36908,Antipharmakon Thureo,   23.25,    7.25,  76.23
33962,Low-grade Snake Epsilon,   13.63,    4.25,  76.22
19540,High-grade Snake Alpha,   35.25,   11.00,  76.22
57482,Genetic Safeguard Filter,   14.00,    4.38,  76.19
19197,Gist A-Type X-Large Shield Booster,   14.38,    4.50,  76.16
5723,Medium I-b Polarized Structural Regenerator,   12.75,    4.00,  76.12
34280,Polarized Heavy Neutron Blaster,   21.88,    6.88,  76.09
17528,Imperial Navy Capacitor Power Relay,   36.13,   11.38,  76.05
7453,425mm Compressed Coil Gun I,   22.63,    7.13,  76.05
85400,X-Large Mutaplasmid Residue,   13.88,    4.38,  76.03
85664,Glorified Unstable Heat Sink Mutaplasmid,   14.25,    4.50,  76.00
37458,Kirin,   27.25,    8.63,  75.96
76485,Jackdaw GalNet StreamCast Unit SKIN,   17.38,    5.50,  75.96
18676,Gist X-Type 100MN Afterburner,   91.50,   29.00,  75.93
33453,Dread Guristas Rapid Heavy Missile Launcher,   33.50,   10.63,  75.92
462,Mega Pulse Laser I,   13.00,    4.13,  75.91
14299,Limited Social Adaptation Chip - Beta,   54.25,   17.25,  75.87
19081,Corpum A-Type Medium Remote Capacitor Transmitter,   22.00,    7.00,  75.86
92183,CONCORD-Carrier Rogue Analysis Beacon,   17.25,    5.50,  75.82
27190,Poteque 'Prospector' Astrometric Pinpointing AP-610,   19.50,    6.25,  75.73
47754,Decayed 100MN Afterburner Mutaplasmid,   23.38,    7.50,  75.71
3512,Focused Medium Pulse Laser II,   24.50,    7.88,  75.68
92954,Occult XL,   21.38,    6.88,  75.66
16655,Crystallite Alloy,   14.38,    4.63,  75.66
31015,Small Explosive Armor Reinforcer II,   14.75,    4.75,  75.64
48422,Unstable Medium Energy Nosferatu Mutaplasmid,   15.13,    4.88,  75.63
52224,Decayed Damage Control Mutaplasmid,   15.13,    4.88,  75.63
14228,Shadow Serpentis Small Plasma Smartbomb,   15.50,    5.00,  75.61
54398,Mid-grade Hydra Alpha,   15.88,    5.13,  75.60
16231,Cyclone,   42.50,   13.75,  75.56
91920,State Electronics Booster I,   13.50,    4.38,  75.52
14100,Domination Tracking Enhancer,   40.88,   13.25,  75.52
92467,Stellate TD-300-I,   18.88,    6.13,  75.50
15693,Imperial Navy Multispectrum Coating,   33.13,   10.75,  75.50
4346,Gistum A-Type Multispectrum Shield Hardener,   28.88,    9.38,  75.49
27186,Poteque 'Prospector' Astrometric Pinpointing AP-606,   21.50,    7.00,  75.44
14170,True Sansha Heavy Energy Neutralizer,   43.63,   14.25,  75.38
48426,Unstable Heavy Energy Nosferatu Mutaplasmid,   27.38,    9.00,  75.26
1855,Ship Scanner II,   13.25,    4.38,  75.18
35833,Fortizar,   16.25,    5.38,  75.14
19083,Centum C-Type Medium Remote Capacitor Transmitter,   17.75,    5.88,  75.13
60470,Exigent Sentry Drone Projection Mutaplasmid,   19.25,    6.38,  75.12
91960,Republic Mobility Booster II,   19.25,    6.38,  75.12
31061,Capital Trimark Armor Pump II,   43.38,   14.38,  75.11
31410,Capital Semiconductor Memory Cell I,   16.88,    5.63,  75.00
85394,Warp Disruption Mutaplasmid Residue,   16.13,    5.38,  75.00
49774,Perun Heavy Mutadaptive Remote Armor Repairer,   21.25,    7.13,  74.89
37631,Corpus X-Type Heavy Energy Neutralizer,   51.75,   17.38,  74.86
18841,Corpum C-Type EM Energized Membrane,   21.50,    7.25,  74.78
15949,Federation Navy Small Plasma Smartbomb,   17.75,    6.00,  74.74
11174,Keres,   16.63,    5.63,  74.72
19202,Pith C-Type X-Large Shield Booster,   15.88,    5.38,  74.71
93908,Caldari Navy Missile Guidance Enhancer,   22.88,    7.75,  74.69
14252,Dark Blood Warp Scrambler,   44.25,   15.00,  74.68
33522,'Yurt' Mobile Depot,   26.88,    9.13,  74.65
13970,True Sansha EM Armor Hardener,   51.88,   17.63,  74.64
18857,Corpum B-Type Explosive Energized Membrane,   18.38,    6.25,  74.62
13941,Dark Blood Heat Sink,   42.63,   14.50,  74.62
48430,Unstable Small Cap Battery Mutaplasmid,   33.38,   11.38,  74.58
58904,Mobile Observatory,   27.13,    9.25,  74.57
11539,Nanoelectrical Microprocessor,   25.25,    8.63,  74.54
15790,Caldari Navy Cloaking Device,   34.00,   11.63,  74.52
11371,Wolf,   24.13,    8.25,  74.52
16665,Hexite,   27.00,    9.25,  74.48
91775,Dragoon Navy Issue,   17.50,    6.00,  74.47
40557,Dragonfly II,   13.13,    4.50,  74.47
3098,75mm Gatling Rail II,   16.75,    5.75,  74.44
94154,Confessor Mandate of Faith SKIN,   86.25,   29.63,  74.43
93832,Capsuleer Day Empire SKINR Crate,   19.63,    6.75,  74.41
60032,Golem State Police SKIN,   15.63,    5.38,  74.40
49099,Zero-Point Mass Entangler,   21.75,    7.50,  74.36
17210,Sansha Copper Tag,   13.38,    4.63,  74.31
14130,True Sansha Reactor Control Unit,   32.88,   11.38,  74.29
47299,Decayed 500MN Microwarpdrive Mutaplasmid,   13.00,    4.50,  74.29
14061,Shadow Serpentis Explosive Armor Hardener,   75.63,   26.25,  74.23
26028,Large Warhead Flare Catalyst I,   15.13,    5.25,  74.23
1964,Remote Sensor Booster II,   20.88,    7.25,  74.22
19285,Gist X-Type Explosive Shield Hardener,   37.00,   12.88,  74.19
40349,25000mm Crystalline Carbonide Restrained Plates,   16.88,    5.88,  74.18
23035,Caldari Navy Iridium Charge M,   25.75,    9.00,  74.10
6677,Small Focused Anode Pulse Particle Stream I,   17.13,    6.00,  74.05
22889,'Meditation' Medium Armor Repairer I,   12.13,    4.25,  74.05
62554,Compressed Gneiss III-Grade,   16.75,    5.88,  74.03
31614,Small Rocket Fuel Cache Partition II,   18.88,    6.63,  74.02
3237,Inherent Implants 'Squire' Capacitor Management EM-802,   13.50,    4.75,  73.97
31057,Small Trimark Armor Pump II,   33.38,   11.75,  73.96
14112,Shadow Serpentis 1MN Afterburner,   19.50,    6.88,  73.93
19345,Gistum B-Type 50MN Microwarpdrive,   45.38,   16.00,  73.93
34278,Polarized Light Neutron Blaster,   45.63,   16.13,  73.89
36910,Antipharmakon Iokira,   14.50,    5.13,  73.89
11543,Tungsten Carbide Armor Plate,   16.25,    5.75,  73.86
23095,Imperial Navy Ultraviolet M,   16.25,    5.75,  73.86
13873,Dread Guristas 250mm Railgun,   13.75,    4.88,  73.83
13785,Domination 800mm Repeating Cannon,   13.75,    4.88,  73.83
36911,Antipharmakon Toxot,   21.50,    7.63,  73.82
54783,ElectroPunch Ultra L,   25.38,    9.00,  73.82
91965,Republic Hardpoint Booster I,   19.38,    6.88,  73.81
31538,Small Hybrid Collision Accelerator I,   17.25,    6.13,  73.80
14102,Domination 100MN Afterburner,   32.00,   11.38,  73.78
54828,Medium Vorton Specialization,   22.50,    8.00,  73.77
82301,Compressed Kylixium II-Grade,   13.00,    4.63,  73.76
17212,Sansha Brass Tag,   13.00,    4.63,  73.76
31792,Capital Core Defense Field Extender I,   22.13,    7.88,  73.75
15780,Imperial Navy Small Capacitor Booster,   23.88,    8.50,  73.75
7449,425mm 'Scout' Accelerator Cannon,   56.00,   20.00,  73.68
34590,Victorieux Luxury Yacht,   16.75,    6.00,  73.63
22112,Mid-grade Crystal Omega,   21.25,    7.63,  73.59
31594,Medium Bay Loading Accelerator II,   14.63,    5.25,  73.58
31726,Capital EM Shield Reinforcer II,   14.63,    5.25,  73.58
25896,Large Auxiliary Nano Pump I,   17.00,    6.13,  73.51
31159,Small Hyperspatial Velocity Optimizer I,   54.38,   19.63,  73.48
19351,Gistum A-Type 50MN Microwarpdrive,   20.75,    7.50,  73.45
13956,True Sansha Large Armor Repairer,   52.13,   18.88,  73.42
41217,Thukker Medium Cap Battery,   36.88,   13.38,  73.38
60475,Exigent Medium Drone Projection Mutaplasmid,   18.25,    6.63,  73.37
27192,Poteque 'Prospector' Astrometric Acquisition AQ-710,   33.38,   12.13,  73.35
41411,Networked Sensor Array,   20.63,    7.50,  73.33
15477,Improved Drop Booster,   17.88,    6.50,  73.33
27126,Inherent Implants 'Squire' Power Grid Management EG-605,   13.75,    5.00,  73.33
30987,Small Trimark Armor Pump I,   44.25,   16.13,  73.29
57477,Ladar-FTL Interlink Communicator,   25.38,    9.25,  73.29
28810,Mid-grade Virtue Delta,   57.25,   20.88,  73.28
47743,Unstable 500MN Microwarpdrive Mutaplasmid,   59.25,   21.63,  73.26
23015,Caldari Navy Thorium Charge S,   27.00,    9.88,  73.22
31526,Small Hybrid Burst Aerator I,   15.38,    5.63,  73.21
57470,U-C Trigger Neurolink Conduit,   21.13,    7.75,  73.16
43551,Mining Foreman Burst II,   62.00,   22.75,  73.16
11531,Ion Thruster,   12.25,    4.50,  73.13
20595,'Gallows' Light Missile Launcher,   12.25,    4.50,  73.13
26448,Large Core Defense Field Extender II,   49.13,   18.13,  73.05
31370,Small Capacitor Control Circuit I,   34.88,   12.88,  73.04
15683,Republic Fleet Ballistic Control System,   63.88,   23.63,  73.00
54392,High-grade Hydra Alpha,   12.50,    4.63,  72.99
37300,Triple Neutron Blaster Cannon II,   15.88,    5.88,  72.99
1266,Explosive Coating II,   12.13,    4.50,  72.93
22108,Mid-grade Crystal Beta,   49.50,   18.38,  72.93
22559,Mining Foreman Mindlink,   53.50,   19.88,  72.91
47931,Mystic M,   42.38,   15.75,  72.90
85559,Glorified Gravid Stasis Webifier Mutaplasmid,   14.13,    5.25,  72.90
28809,Mid-grade Virtue Beta,   39.00,   14.50,  72.90
12263,Heavy Energy Nosferatu II,   21.50,    8.00,  72.88
42209,Mid-grade Asklepian Omega,   27.88,   10.38,  72.88
28780,Syndicate 1600mm Steel Plates,   44.25,   16.50,  72.84
37298,Dual Giga Pulse Laser II,   55.88,   20.88,  72.80
22446,Vulture,   34.13,   12.75,  72.80
18979,Core X-Type Thermal Armor Hardener,   47.13,   17.63,  72.78
26442,Large Thermal Shield Reinforcer II,   18.38,    6.88,  72.77
54773,GalvaSurge Condenser Pack M,   24.00,    9.00,  72.73
54733,Thunderchild,   24.00,    9.00,  72.73
20509,High-grade Amulet Omega,   15.00,    5.63,  72.73
42831,Mining Equipment Preservation Charge,   17.63,    6.63,  72.68
41202,Sentient Damage Control,   29.50,   11.13,  72.62
14065,Shadow Serpentis Thermal Armor Hardener,   55.00,   20.75,  72.61
47802,Unstable Medium Shield Extender Mutaplasmid,   46.38,   17.50,  72.60
17726,Apocalypse Navy Issue,   60.88,   23.00,  72.58
25349,Strong Exile Booster,   21.50,    8.13,  72.57
7487,Modal Light Electron Particle Accelerator I,   17.50,    6.63,  72.54
33985,Prototype Hyperspatial Accelerator,   55.38,   21.00,  72.50
15675,Caldari Navy Co-Processor,   31.63,   12.00,  72.49
37546,Guidance Disruptor II,   36.50,   13.88,  72.46
11688,Particle Accelerator Unit,   17.75,    6.75,  72.45
17740,Vindicator,   20.63,    7.88,  72.37
25273,Golden Cytoserocin,   13.75,    5.25,  72.37
23073,Imperial Navy Gamma S,   15.38,    5.88,  72.35
14140,True Sansha Cap Recharger,   42.75,   16.38,  72.30
16373,Experimental Enduring Kinetic Armor Hardener I,   32.63,   12.50,  72.30
33452,Domination Rapid Heavy Missile Launcher,   12.38,    4.75,  72.26
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005,   14.00,    5.38,  72.26
17499,Caldari Navy EM Shield Hardener,   14.25,    5.50,  72.15
94139,Neon Forest Gloss - Limited,  105.50,   40.88,  72.08
72872,Prophecy Navy Issue,   36.13,   14.00,  72.07
53301,Tetryon Exotic Plasma XL,   12.88,    5.00,  72.03
14041,Domination EM Shield Amplifier,   26.63,   10.38,  71.96
