type_id,name,daily_upd,daily_creat,update_pct
31594,Medium Bay Loading Accelerator II,   48.50,   13.75,  77.91
20498,High-grade Halo Alpha,   16.75,    4.75,  77.91
2327,Microfiber Shielding,   43.13,   12.25,  77.88
15900,Caldari Navy Large Shield Booster,   18.88,    5.38,  77.84
92149,Drone Iteration Data,   29.75,    8.50,  77.78
3095,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-706,   22.25,    6.38,  77.73
14068,Shadow Serpentis Medium Armor Repairer,   31.38,    9.00,  77.71
2945,Dual 425mm AutoCannon II,   13.50,    3.88,  77.70
3119,Eifyr and Co. 'Rogue' Warp Drive Speed WS-618,   21.75,    6.25,  77.68
23117,Imperial Navy Microwave L,   16.50,    4.75,  77.65
19313,Coreli C-Type 5MN Microwarpdrive,   18.13,    5.25,  77.54
47912,Light Compact Entropic Disintegrator,   13.38,    3.88,  77.54
21027,Capital Cargo Bay,   17.25,    5.00,  77.53
15913,Caldari Navy Thermal Shield Amplifier,   12.50,    3.63,  77.52
28846,Nomad,   12.50,    3.63,  77.52
57472,S-R Trigger Neurolink Conduit,   20.25,    5.88,  77.51
33337,Promethium Mercurite,   26.25,    7.63,  77.49
90609,Exigent Mining Drone Mutaplasmid,   48.63,   14.13,  77.49
86144,Lethal Navy Metallic - Limited,   15.88,    4.63,  77.44
57473,G-O Trigger Neurolink Conduit,   23.13,    6.75,  77.41
18951,Core C-Type Explosive Armor Hardener,   14.13,    4.13,  77.40
47448,C3-X 'Hivaa Saitsuo' Ballistic Control System,   21.38,    6.25,  77.38
19083,Centum C-Type Medium Remote Capacitor Transmitter,   13.25,    3.88,  77.37
20060,Amarr Control Tower Small,   20.50,    6.00,  77.36
28813,Mid-grade Virtue Omega,   75.88,   22.25,  77.32
31370,Small Capacitor Control Circuit I,   24.25,    7.13,  77.29
26448,Large Core Defense Field Extender II,   42.00,   12.38,  77.24
31111,Small Auxiliary Thrusters II,   13.13,    3.88,  77.21
22121,Mid-grade Amulet Delta,   43.50,   12.88,  77.16
31674,Small Projectile Burst Aerator II,   14.75,    4.38,  77.12
41507,Capital Shield Booster II,   24.00,    7.13,  77.11
2180,Guristas Scourge XL Cruise Missile,   16.00,    4.75,  77.11
55830,Triglavian Sublight Telemeter,   13.88,    4.13,  77.08
13873,Dread Guristas 250mm Railgun,   21.25,    6.38,  76.92
15917,Republic Fleet EM Shield Amplifier,   18.75,    5.63,  76.92
41198,Sentient Remote Sensor Booster,   17.00,    5.13,  76.84
92514,Ultratidal Entropic Disintegrator II,   17.00,    5.13,  76.84
90458,Gravid Mining Laser Mutaplasmid,   35.63,   10.75,  76.82
29620,Guristas Scourge XL Torpedo,   13.63,    4.13,  76.76
93741,Megathron Navy Issue Capsuleer Day XXIII SKIN,   20.63,    6.25,  76.74
57465,Isotropic Neofullerene Gamma-9,   20.63,    6.25,  76.74
12547,Sansha Bronze Tag,   12.38,    3.75,  76.74
92033,Orbweaver SW-300-I,   33.38,   10.13,  76.72
90134,Historic Crimson Harvest SKIN Crate,   23.88,    7.25,  76.71
19171,Gistii B-Type Small Shield Booster,   12.75,    3.88,  76.69
31244,Small Memetic Algorithm Bank II,   23.00,    7.00,  76.67
40557,Dragonfly II,   16.00,    4.88,  76.65
18875,Centum A-Type Explosive Energized Membrane,   65.13,   19.88,  76.62
12052,50MN Microwarpdrive I,   37.25,   11.38,  76.61
22466,Astarte,   25.38,    7.75,  76.60
18779,Coreli B-Type Multispectrum Coating,   18.00,    5.50,  76.60
14298,Limited Cybernetic Subprocessor - Beta,   75.75,   23.25,  76.52
18766,Centii A-Type Thermal Coating,   60.13,   18.50,  76.47
34306,Large Higgs Anchor I,   23.50,    7.25,  76.42
11691,Thermonuclear Trigger Unit,   17.38,    5.38,  76.37
18953,Core C-Type Kinetic Armor Hardener,   12.50,    3.88,  76.34
31942,Federation Navy Omnidirectional Tracking Link,   31.38,    9.75,  76.29
45588,Legion Defensive - Nanobot Injector,   14.88,    4.63,  76.28
3266,Zainou 'Gypsy' CPU Management EE-604,   18.88,    5.88,  76.26
11553,Oscillator Capacitor Unit,   15.25,    4.75,  76.25
93029,Republic Projection Booster IV,   23.63,    7.38,  76.21
16064,Caldari Navy Heavy Missile Launcher,   44.75,   14.00,  76.17
55761,'Dunk' Salvage Drone,   44.75,   14.00,  76.17
18803,Corelum C-Type Explosive Energized Membrane,   42.75,   13.38,  76.17
45625,Tengu Core - Electronic Efficiency Gate,   26.75,    8.38,  76.16
2905,250mm Light Artillery Cannon II,   16.75,    5.25,  76.14
87832,Vernal Celadon Satin - Limited,   16.75,    5.25,  76.14
88001,Babaroga,   23.13,    7.25,  76.13
19201,Pith C-Type Large Shield Booster,   14.75,    4.63,  76.13
36912,Antipharmakon Aeolis,   15.13,    4.75,  76.10
3140,Zainou 'Deadeye' Rapid Launch RL-1006,   19.50,    6.13,  76.10
31057,Small Trimark Armor Pump II,   55.13,   17.38,  76.03
56748,Stasis Webification Probe,   34.88,   11.00,  76.02
45593,Proteus Defensive - Augmented Plating,   18.63,    5.88,  76.02
47754,Decayed 100MN Afterburner Mutaplasmid,   58.25,   18.38,  76.02
31282,Medium Ionic Field Projector II,   21.38,    6.75,  76.00
60311,Mercoxit Asteroid Mining Crystal Type B II,   17.00,    5.38,  75.98
94033,Stork State Regulator SKIN,   12.25,    3.88,  75.97
33896,Medium Transverse Bulkhead II,   83.75,   26.50,  75.96
22124,Mid-grade Amulet Omega,   39.50,   12.50,  75.96
49099,Zero-Point Mass Entangler,   35.50,   11.25,  75.94
31726,Capital EM Shield Reinforcer II,   33.13,   10.50,  75.93
19145,Gistum A-Type Medium Remote Shield Booster,   20.50,    6.50,  75.93
62591,Medium Industrial Core II,   49.63,   15.75,  75.91
12531,Angel Crystal Tag,   26.38,    8.38,  75.90
16329,Upgraded EM Coating I,   14.13,    4.50,  75.84
20443,Ogdin's Eye Coordination Enhancer,   17.25,    5.50,  75.82
92461,Skimmer TP-300-I,   32.88,   10.50,  75.79
13920,Dread Guristas Rapid Light Missile Launcher,   30.13,    9.63,  75.79
54396,High-grade Hydra Epsilon,   15.63,    5.00,  75.76
18686,Coreli B-Type 1MN Afterburner,   12.50,    4.00,  75.76
8759,125mm Light 'Scout' Autocannon I,   35.50,   11.38,  75.73
3239,Inherent Implants 'Squire' Capacitor Management EM-806,   32.38,   10.38,  75.73
31105,Small Auxiliary Thrusters I,   16.38,    5.25,  75.72
31063,Small Nanobot Accelerator I,   14.38,    4.63,  75.66
31053,Medium Auxiliary Nano Pump II,   41.88,   13.50,  75.62
41456,CONCORD 25000mm Steel Plates,   24.00,    7.75,  75.59
78333,Mekubal,   25.13,    8.13,  75.56
2341,Passive Targeter II,   13.13,    4.25,  75.54
40356,Capital F-S9 Regolith Compact Shield Extender,   13.88,    4.50,  75.51
90501,Unstable Ice Mining Laser Mutaplasmid,   70.88,   23.00,  75.50
60461,Exigent Light Drone Firepower Mutaplasmid,   34.25,   11.13,  75.48
60474,Exigent Medium Drone Durability Mutaplasmid,   30.00,    9.75,  75.47
25956,Large Ancillary Current Router I,   15.75,    5.13,  75.45
19021,Corpum A-Type Medium Armor Repairer,   37.13,   12.13,  75.38
28381,Dread Guristas Heavy Assault Missile Launcher,   52.38,   17.13,  75.36
4308,Talos,   56.50,   18.50,  75.33
22446,Vulture,   47.25,   15.50,  75.30
24529,Scourge Javelin Torpedo,   17.13,    5.63,  75.27
93085,State Damage Booster IV,   98.88,   32.50,  75.26
27427,Guristas Nova Cruise Missile,   18.25,    6.00,  75.26
12529,Angel Brass Tag,   28.88,    9.50,  75.24
31538,Small Hybrid Collision Accelerator I,   20.88,    6.88,  75.23
17520,Federation Navy Sensor Booster,   32.63,   10.75,  75.22
18883,Centum A-Type Multispectrum Energized Membrane,   45.13,   14.88,  75.21
92973,Federation Mobility Booster IV,   37.50,   12.38,  75.19
13929,Dread Guristas Cruise Missile Launcher,   42.38,   14.00,  75.17
16665,Hexite,   29.50,    9.75,  75.16
92994,Federation Projection Booster IV,   32.00,   10.63,  75.07
34264,Focused Void Bomb,   36.88,   12.25,  75.06
31071,Medium Nanobot Accelerator II,   37.63,   12.50,  75.06
31220,Small Gravity Capacitor Upgrade II,   65.00,   21.63,  75.04
13263,Zainou 'Gnome' Shield Operation SP-903,   58.88,   19.63,  75.00
57475,Gravimetric-FTL Interlink Communicator,   28.13,    9.38,  75.00
28270,'Integrated' Hammerhead,   27.38,    9.13,  75.00
11550,Graviton Reactor Unit,   17.25,    5.75,  75.00
9497,1400mm Prototype Siege Cannon,   23.50,    7.88,  74.90
11174,Keres,   14.13,    4.75,  74.83
45590,Tengu Defensive - Supplemental Screening,   26.38,    8.88,  74.82
11549,Antimatter Reactor Unit,   23.38,    7.88,  74.80
4346,Gistum A-Type Multispectrum Shield Hardener,   21.88,    7.38,  74.79
16663,Caesarium Cadmide,   41.13,   13.88,  74.77
36911,Antipharmakon Toxot,   20.38,    6.88,  74.77
15965,Republic Fleet Tracking Enhancer,   40.38,   13.63,  74.77
28213,Curator II,   40.00,   13.50,  74.77
18947,Centus X-Type Thermal Armor Hardener,   44.00,   14.88,  74.73
57474,Radar-FTL Interlink Communicator,   16.63,    5.63,  74.72
23115,Imperial Navy Infrared L,   16.25,    5.50,  74.71
31185,Medium Polycarbon Engine Housing II,   77.13,   26.13,  74.70
22126,Mid-grade Snake Beta,   30.25,   10.25,  74.69
19225,Pithum A-Type Explosive Shield Amplifier,   38.63,   13.13,  74.64
24558,Capital Ship Maintenance Bay,   18.00,    6.13,  74.61
31616,Medium Rocket Fuel Cache Partition II,   22.38,    7.63,  74.58
18939,Centus X-Type Explosive Armor Hardener,   53.88,   18.38,  74.57
84414,Gravid Large Graviton Smartbomb Mutaplasmid,   12.75,    4.38,  74.45
31760,Medium Thermal Shield Reinforcer II,   28.75,    9.88,  74.43
85662,Glorified Unstable Gyrostabilizer Mutaplasmid,   16.38,    5.63,  74.43
23093,Imperial Navy Xray M,   19.25,    6.63,  74.40
43701,'Augmented' Ice Harvesting Drone,   13.38,    4.63,  74.31
13785,Domination 800mm Repeating Cannon,   12.63,    4.38,  74.26
48418,Unstable Small Energy Nosferatu Mutaplasmid,   15.13,    5.25,  74.23
18851,Centum B-Type Multispectrum Energized Membrane,   24.13,    8.38,  74.23
15480,Improved Exile Booster,   36.00,   12.50,  74.23
49713,Zarmazd,   20.50,    7.13,  74.21
31946,Imperial Navy Large Remote Capacitor Transmitter,   14.00,    4.88,  74.17
33898,Large Transverse Bulkhead I,   16.50,    5.75,  74.16
23149,Blood Raider Regular Ballistic Control,   24.63,    8.63,  74.06
92454,Roden’s Modified Nanofiber Internal Structure,   37.38,   13.13,  74.01
33270,Survey Probe Launcher I,   13.88,    4.88,  74.00
18637,Gaze Survey Probe I,   18.13,    6.38,  73.98
18873,Corpum A-Type Explosive Energized Membrane,   53.50,   18.88,  73.92
57459,Hypnagogic Neurolink Enhancer,   25.50,    9.00,  73.91
60315,ORE Gas Cloud Harvester,   14.88,    5.25,  73.91
41266,Compact Electronics,   16.63,    5.88,  73.89
47815,Gravid Medium Armor Plate Mutaplasmid,   14.50,    5.13,  73.89
14045,Domination Shield Boost Amplifier,   40.63,   14.38,  73.86
33476,Mobile Cynosural Inhibitor,   16.25,    5.75,  73.86
41268,Compact Conductors,   14.13,    5.00,  73.86
47768,Gravid Small Armor Repairer Mutaplasmid,   15.88,    5.63,  73.84
28377,Caldari Navy Heavy Assault Missile Launcher,   12.63,    4.50,  73.72
92458,Presidential Skirmish Command Burst,   34.00,   12.13,  73.71
41498,Capital I-a Enduring Armor Repairer,   23.75,    8.50,  73.64
24438,Omnidirectional Tracking Link II,   32.00,   11.50,  73.56
72872,Prophecy Navy Issue,   20.50,    7.38,  73.54
79186,Mysterious GalNet Crate II,   42.38,   15.25,  73.54
28197,Heavy Armor Maintenance Bot II,   12.13,    4.38,  73.48
25718,Heavy Assault Missile Specialization,   16.63,    6.00,  73.48
90611,Exigent Ice Harvesting Drone Mutaplasmid,   22.13,    8.00,  73.44
28379,Domination Heavy Assault Missile Launcher,   13.13,    4.75,  73.43
21902,Republic Fleet Fusion L,   30.00,   10.88,  73.39
12011,Eagle,   24.13,    8.75,  73.38
16656,Fernite Alloy,   15.13,    5.50,  73.33
75282,Compressed Ytirium IV-Grade,   16.13,    5.88,  73.30
19281,Gist X-Type EM Shield Hardener,   75.25,   27.50,  73.24
93120,Imperial Electronics Booster IV,   14.00,    5.13,  73.20
17959,Vanadium Hafnite,   16.38,    6.00,  73.18
47818,Unstable Large Armor Plate Mutaplasmid,   69.25,   25.38,  73.18
31155,Medium Low Friction Nozzle Joints I,   31.38,   11.50,  73.18
52225,Gravid Damage Control Mutaplasmid,   22.75,    8.38,  73.09
33890,Small Transverse Bulkhead I,   27.13,   10.00,  73.06
31868,Imperial Navy Curator,   55.50,   20.50,  73.03
81144,Superionic Ice,   45.00,   16.63,  73.02
54392,High-grade Hydra Alpha,   12.13,    4.50,  72.93
17834,Federation Navy Explosive Armor Hardener,   12.13,    4.50,  72.93
31936,Navy Micro Auxiliary Power Core,   41.75,   15.50,  72.93
52915,Ultratidal Entropic Disintegrator I,   19.50,    7.25,  72.90
85559,Glorified Gravid Stasis Webifier Mutaplasmid,   20.75,    7.75,  72.81
13948,Domination Large Shield Booster,   16.38,    6.13,  72.78
14295,Limited Ocular Filter - Beta,   40.75,   15.25,  72.77
23059,Firbolg I,   14.00,    5.25,  72.73
85654,Glorified Unstable Ballistic Control System Mutaplasmid,   14.63,    5.50,  72.67
12787,Null L,   41.88,   15.75,  72.67
47783,Unstable Medium Shield Booster Mutaplasmid,   30.88,   11.63,  72.65
34268,Medium Higgs Anchor I,   19.88,    7.50,  72.60
93745,Tempest Fleet Issue Capsuleer Day XXIII SKIN,   20.50,    7.75,  72.57
52694,Industrial Cynosural Field Generator,   31.38,   11.88,  72.54
25948,Large Capacitor Control Circuit I,   52.50,   19.88,  72.54
31061,Capital Trimark Armor Pump II,   19.13,    7.25,  72.51
92948,Federation Defense Booster IV,   43.50,   16.50,  72.50
40357,Capital Shield Extender II,   32.50,   12.38,  72.42
3467,Small Secure Container,   13.13,    5.00,  72.41
23055,Templar I,   15.38,    5.88,  72.35
58945,Large Industrial Core I,   27.13,   10.38,  72.33
15599,Caldari Navy Captain Insignia I,   45.75,   17.50,  72.33
9846,Planetary Vehicles,   15.00,    5.75,  72.29
7167,Tachyon Modal Laser I,   13.00,    5.00,  72.22
37222,Standup M-Set Energy Neutralizer Economy I,   13.00,    5.00,  72.22
28798,Mid-grade Nomad Delta,   28.25,   10.88,  72.20
81826,Metenox Moon Drill,   18.50,    7.13,  72.20
27181,Zainou 'Beancounter' Metallurgy MY-705,   30.38,   11.75,  72.11
93132,Imperial Application Booster IV,   17.75,    6.88,  72.08
13990,Domination Kinetic Armor Hardener,   13.88,    5.38,  72.08
37456,Maulus Navy Issue,   18.38,    7.13,  72.06
12536,Blood Crystal Tag,   12.25,    4.75,  72.06
15477,Improved Drop Booster,   15.13,    5.88,  72.02
31910,Federation Navy 400mm Steel Plates,   22.50,    8.75,  72.00
12775,Barrage L,   44.63,   17.38,  71.98
48438,Unstable Large Cap Battery Mutaplasmid,   64.50,   25.13,  71.97
2977,280mm Howitzer Artillery II,   34.25,   13.38,  71.92
47258,Shadow Serpentis Assault Damage Control,   53.75,   21.00,  71.91
21082,Talocan System Interface Unit,   21.75,    8.50,  71.90
15909,Caldari Navy EM Shield Amplifier,   12.13,    4.75,  71.85
31600,Medium Hydraulic Bay Thrusters I,   12.75,    5.00,  71.83
20741,Arch Angel EMP XL,   23.25,    9.13,  71.81
2921,650mm Artillery Cannon II,   17.50,    6.88,  71.79
93128,Imperial Projection Booster IV,   20.00,    7.88,  71.75
36910,Antipharmakon Iokira,   17.13,    6.75,  71.73
31011,Medium Explosive Armor Reinforcer I,   32.50,   12.88,  71.63
62624,Medium Gas Compressor I,   19.88,    7.88,  71.62
32248,Nugoehuvi Synth Blue Pill Booster,   13.25,    5.25,  71.62
31622,Medium Warhead Calefaction Catalyst I,   13.88,    5.50,  71.61
12807,Spike L,   15.13,    6.00,  71.60
93025,Republic Damage Booster IV,   29.88,   11.88,  71.56
18799,Corelum C-Type Multispectrum Energized Membrane,   58.38,   23.25,  71.52
86263,Breacher Pod Projection,   37.00,   14.75,  71.50
84520,Electron Spin Resonance,   17.50,    7.00,  71.43
40558,Firbolg II,   13.13,    5.25,  71.43
57455,Thermosetting Polymer,   12.50,    5.00,  71.43
60464,Exigent Heavy Drone Firepower Mutaplasmid,   58.25,   23.38,  71.36
60276,Simple Asteroid Mining Crystal Type A I,   12.75,    5.13,  71.33
25563,Signal Distortion Amplifier II,   34.50,   13.88,  71.32
3581,Purloined Sansha Data Analyzer,   18.00,    7.25,  71.29
11450,Gallente Starship Engineering,   29.13,   11.75,  71.25
20062,Caldari Control Tower Small,   12.38,    5.00,  71.22
18859,Centum B-Type Explosive Energized Membrane,   11.75,    4.75,  71.21
11965,Pilgrim,   17.00,    6.88,  71.20
14176,Dark Blood Medium Capacitor Booster,   17.00,    6.88,  71.20
41059,Domination Heavy Stasis Grappler,   44.13,   17.88,  71.17
18672,Gistum A-Type 10MN Afterburner,   12.00,    4.88,  71.11
37304,Quad 800mm Repeating Cannon II,   25.50,   10.38,  71.08
41267,Compact Compounds,   39.00,   15.88,  71.07
43554,Information Command Burst II,   31.88,   13.00,  71.03
32307,Dominix Navy Issue,   15.63,    6.38,  71.02
45596,Loki Defensive - Augmented Durability,   32.75,   13.38,  71.00
19143,Gistum B-Type Medium Remote Shield Booster,   38.50,   15.75,  70.97
47839,Unstable X-Large Ancillary Shield Booster Mutaplasmid,   13.13,    5.38,  70.95
19550,Inherent Implants 'Noble' Hull Upgrades HG-1005,   23.75,    9.75,  70.90
31448,Small Energy Burst Aerator II,   14.25,    5.88,  70.81
23803,'Censer' Medium Cap Battery,   20.00,    8.25,  70.80
94034,Harpy State Regulator SKIN,   12.38,    5.13,  70.71
20160,High-grade Crystal Epsilon,   21.13,    8.75,  70.71
22108,Mid-grade Crystal Beta,   47.38,   19.63,  70.71
13926,Dread Guristas Light Missile Launcher,   34.38,   14.25,  70.69
17190,Angel Bronze Tag,   23.50,    9.75,  70.68
33513,Leopard,   14.75,    6.13,  70.66
16667,Neo Mercurite,   40.00,   16.63,  70.64
23156,Serpentis 3D Scanner Gamut,   12.00,    5.00,  70.59
17317,Fermionic Condensates,   57.25,   23.88,  70.57
90528,Unstable Gas Cloud Scoop Mutaplasmid,   80.63,   33.63,  70.57
12533,Blood Silver Tag,   26.38,   11.00,  70.57
60575,Quafe Zero Green Apple,   39.25,   16.38,  70.56
47798,Unstable Small Shield Extender Mutaplasmid,   12.88,    5.38,  70.55
18660,Gistum C-Type 10MN Afterburner,   34.13,   14.25,  70.54
17960,Prometium,   28.13,   11.75,  70.53
14144,Dark Blood Capacitor Power Relay,   42.13,   17.63,  70.50
18829,Corpum C-Type Multispectrum Energized Membrane,   60.25,   25.25,  70.47
16668,Dysporite,   23.25,    9.75,  70.45
27096,Zainou 'Deadeye' Rapid Launch RL-1001,   15.50,    6.50,  70.45
92464,Stigmella SD-300-I,   11.63,    4.88,  70.45
21037,Capital Construction Parts,   28.00,   11.75,  70.44
41202,Sentient Damage Control,   23.75,   10.00,  70.37
11542,Fernite Carbide Composite Armor Plate,   12.75,    5.38,  70.34
85390,Armor Mutaplasmid Residue,   26.38,   11.13,  70.33
19053,Centum C-Type Medium Remote Armor Repairer,   31.38,   13.25,  70.31
28744,Thukker Large Shield Extender,   30.13,   12.75,  70.26
47701,Gravid Stasis Webifier Mutaplasmid,   49.50,   21.00,  70.21
85401,Engineering Mutaplasmid Residue,   21.50,    9.13,  70.20
54753,Large Vorton Projector II,   36.13,   15.38,  70.15
19051,Centii A-Type Small Remote Armor Repairer,   64.88,   27.63,  70.14
47775,Unstable Large Armor Repairer Mutaplasmid,   34.25,   14.63,  70.08
37306,Hexa 2500mm Repeating Cannon II,   25.75,   11.00,  70.07
19181,Gistum C-Type Medium Shield Booster,   43.88,   18.75,  70.06
62631,Large Moon Ore Compressor I,   15.75,    6.75,  70.00
33139,Clone Soldier Recruiter Tag,   14.00,    6.00,  70.00
2550,Storm Command Center,   13.13,    5.63,  70.00
27190,Poteque 'Prospector' Astrometric Pinpointing AP-610,   12.25,    5.25,  70.00
31990,Navy Cap Booster 150,   48.25,   20.75,  69.93
23139,Yan Jung Glass Scale,   11.63,    5.00,  69.92
31280,Small Ionic Field Projector II,   20.88,    9.00,  69.87
16537,Vigor Compact Micro Auxiliary Power Core,  127.50,   55.00,  69.86
24519,Nova Rage Torpedo,   31.00,   13.38,  69.86
14072,True Sansha Multispectrum Energized Membrane,   87.75,   37.88,  69.85
93017,Federation Defense Booster II,   13.88,    6.00,  69.81
54828,Medium Vorton Specialization,   21.38,    9.25,  69.80
11541,Photon Microprocessor,   52.25,   22.63,  69.78
47748,Gravid 1MN Afterburner Mutaplasmid,   22.50,    9.75,  69.77
6809,Focused Modulated Pulse Energy Beam I,   14.13,    6.13,  69.75
19009,Centii A-Type Small Armor Repairer,   55.63,   24.13,  69.75
25538,Neurotoxin Control,   51.88,   22.50,  69.75
19219,Pithum B-Type Thermal Shield Amplifier,   20.75,    9.00,  69.75
22122,Mid-grade Amulet Epsilon,   39.75,   17.25,  69.74
16248,Zainou 'Gnome' Shield Operation SP-905,   26.75,   11.63,  69.71
13998,Domination Multispectrum Shield Hardener,   34.50,   15.00,  69.70
37296,Quad Mega Pulse Laser II,   11.50,    5.00,  69.70
11377,Nemesis,   19.25,    8.38,  69.68
18879,Centum A-Type Kinetic Energized Membrane,   26.13,   11.38,  69.67
35922,Standup Multirole Missile Launcher I,   15.50,    6.75,  69.66
20509,High-grade Amulet Omega,   30.38,   13.25,  69.63
11194,Kitsune,   18.63,    8.13,  69.63
17498,Caldari Navy Multispectrum Shield Hardener,   12.00,    5.25,  69.57
52254,Draugur,   19.13,    8.38,  69.55
31792,Capital Core Defense Field Extender I,   15.13,    6.63,  69.54
37481,Pontifex,   18.25,    8.00,  69.52
93108,State Defense Booster IV,   71.50,   31.38,  69.50
85402,Shield Mutaplasmid Residue,   21.63,    9.50,  69.48
19349,Gistii A-Type 5MN Microwarpdrive,   21.63,    9.50,  69.48
48437,Gravid Large Cap Battery Mutaplasmid,   56.88,   25.00,  69.47
62461,Compressed Brimful Sylvite,   22.75,   10.00,  69.47
13974,True Sansha Explosive Armor Hardener,   42.88,   18.88,  69.43
11381,Harpy,   16.75,    7.38,  69.43
25812,Gas Cloud Scoop II,   71.38,   31.50,  69.38
13892,Shadow Serpentis Heavy Neutron Blaster,   11.88,    5.25,  69.34
41271,Scourge Rage XL Torpedo,   14.13,    6.25,  69.33
37626,Corpum B-Type Medium Energy Neutralizer,   15.25,    6.75,  69.32
19139,Pithi A-Type Small Remote Shield Booster,   27.38,   12.13,  69.30
23705,Vespa EC-600,   46.00,   20.38,  69.30
11530,Plasma Thruster,   14.38,    6.38,  69.28
23109,Imperial Navy Xray L,   11.25,    5.00,  69.23
14120,Shadow Serpentis 50MN Microwarpdrive,   28.63,   12.75,  69.18
19266,Pith B-Type EM Shield Hardener,   11.50,    5.13,  69.17
52224,Decayed Damage Control Mutaplasmid,   18.50,    8.25,  69.16
15939,Republic Fleet Large Proton Smartbomb,   17.88,    8.00,  69.08
87562,ORE Deep Core Strip Miner,   26.75,   12.00,  69.03
57456,Pressurized Oxidizers,   42.00,   18.88,  68.99
31051,Small Auxiliary Nano Pump II,   13.88,    6.25,  68.94
62586,Compressed Mercoxit,   11.38,    5.13,  68.94
28701,Viridian Mykoserocin,   31.63,   14.25,  68.94
85398,Medium Mutaplasmid Residue,   35.50,   16.00,  68.93
33842,Federation Navy Drone Damage Amplifier,   28.50,   12.88,  68.88
32414,Domination Target Painter,   37.00,   16.75,  68.84
91849,Algos Navy Issue,   63.75,   28.88,  68.83
31878,Caldari Navy Warden,   33.38,   15.13,  68.81
49774,Perun Heavy Mutadaptive Remote Armor Repairer,   14.88,    6.75,  68.79
15764,Federation Navy 50MN Microwarpdrive,   31.63,   14.38,  68.75
21721,Sleeper Heat Nullifying Coil,   18.63,    8.50,  68.66
3237,Inherent Implants 'Squire' Capacitor Management EM-802,   23.00,   10.50,  68.66
2345,Camera Drones,   15.88,    7.25,  68.65
28282,'Integrated' Infiltrator,   14.50,    6.63,  68.64
40351,25000mm Steel Plates II,   38.00,   17.38,  68.62
14188,Dark Blood Large EMP Smartbomb,   23.50,   10.75,  68.61
85397,Small Mutaplasmid Residue,   48.63,   22.25,  68.61
47743,Unstable 500MN Microwarpdrive Mutaplasmid,   36.00,   16.50,  68.57
81083,Starsi Blast! Classic,   39.25,   18.00,  68.56
27114,Eifyr and Co. 'Rogue' Warp Drive Speed WS-615,   25.88,   11.88,  68.54
2524,Barren Command Center,   16.88,    7.75,  68.53
93107,State Defense Booster III,   61.50,   28.25,  68.52
60314,Gas Cloud Harvester II,   45.88,   21.13,  68.47
91858,Talwar Fleet Issue,   38.00,   17.50,  68.47
26302,Large Trimark Armor Pump II,   62.13,   28.63,  68.46
14152,Dark Blood Heavy Energy Nosferatu,   26.00,   12.00,  68.42
18863,Centum B-Type Thermal Energized Membrane,   14.88,    6.88,  68.39
42528,Mining Foreman Burst I,   11.63,    5.38,  68.38
45607,Loki Offensive - Projectile Scoping Array,   15.38,    7.13,  68.33
8821,150mm Light Prototype Automatic Cannon,   41.25,   19.13,  68.32
28974,Vaccines,   17.75,    8.25,  68.27
16669,Ferrofluid,   25.25,   11.75,  68.24
41330,Scorch XL,   11.00,    5.13,  68.22
27337,Guristas Mjolnir Torpedo,   25.75,   12.00,  68.21
14134,Dark Blood Power Diagnostic System,   37.00,   17.25,  68.20
45602,Tengu Offensive - Magnetic Infusion Basin,   13.13,    6.13,  68.18
620,Osprey,   43.63,   20.38,  68.16
13976,Dark Blood Explosive Armor Hardener,   30.75,   14.38,  68.14
19283,Gist X-Type Thermal Shield Hardener,   36.88,   17.25,  68.13
12102,Large Remote Capacitor Transmitter II,   19.50,    9.13,  68.12
37298,Dual Giga Pulse Laser II,   29.38,   13.75,  68.12
31414,Medium Semiconductor Memory Cell II,   11.75,    5.50,  68.12
31952,Caldari Navy Power Diagnostic System,   45.88,   21.50,  68.09
86261,Breacher Pod Clone Efficacity,   26.63,   12.50,  68.05
92456,Presidential Mining Foreman Burst,   22.63,   10.63,  68.05
37457,Deacon,   16.50,    7.75,  68.04
28788,Syndicate Gas Cloud Scoop,   61.63,   29.00,  68.00
24700,Myrmidon,   30.25,   14.25,  67.98
33197,Scan Acquisition Array II,   13.75,    6.50,  67.90
85746,Infomorph Decryption Key,   32.75,   15.50,  67.88
13943,True Sansha Heat Sink,   38.50,   18.25,  67.84
1855,Ship Scanner II,   24.75,   11.75,  67.81
13982,True Sansha Thermal Armor Hardener,   53.63,   25.50,  67.77
47928,Baryon Exotic Plasma M,   18.13,    8.63,  67.76
19321,Corelum B-Type 50MN Microwarpdrive,   21.75,   10.38,  67.70
2549,Lava Command Center,   11.25,    5.38,  67.67
19173,Gistii A-Type Small Shield Booster,   17.25,    8.25,  67.65
17528,Imperial Navy Capacitor Power Relay,   23.50,   11.25,  67.63
14299,Limited Social Adaptation Chip - Beta,   50.63,   24.25,  67.61
93102,State Mobility Booster IV,   45.38,   21.75,  67.60
31358,Small Ancillary Current Router I,   24.75,   11.88,  67.58
34487,Syndicate Reinforced Bulkheads,   15.63,    7.50,  67.57
47738,Unstable 5MN Microwarpdrive Mutaplasmid,   33.50,   16.13,  67.51
17932,Dramiel,   34.00,   16.38,  67.49
27179,Zainou 'Beancounter' Research RR-605,   17.13,    8.25,  67.49
