type_id,name,daily_upd,daily_creat,update_pct
31748,Medium Kinetic Shield Reinforcer II,   25.50,    7.50,  77.27
31532,Small Hybrid Burst Aerator II,   40.75,   12.00,  77.25
45534,Monitor,   18.63,    5.50,  77.20
26888,Mobile Large Warp Disruptor II,   29.63,    8.75,  77.20
27349,Guristas Inferno Torpedo,   49.00,   14.50,  77.17
18684,Core C-Type 100MN Afterburner,   29.13,    8.63,  77.15
28780,Syndicate 1600mm Steel Plates,   68.25,   20.25,  77.12
3127,Zainou 'Deadeye' Guided Missile Precision GP-806,   25.25,    7.50,  77.10
14297,Limited Memory Augmentation - Beta,   58.88,   17.50,  77.09
18871,Centum A-Type EM Energized Membrane,   32.38,    9.63,  77.08
25956,Large Ancillary Current Router I,   22.00,    6.63,  76.86
28800,Mid-grade Nomad Gamma,   28.63,    8.63,  76.85
18811,Corelum B-Type Kinetic Energized Membrane,   14.50,    4.38,  76.82
29059,Capital Graviton Reactor Unit,   23.88,    7.25,  76.71
34416,Small Wrecked Hull Section,   16.88,    5.13,  76.70
18989,Corelum B-Type Medium Remote Armor Repairer,   25.50,    7.75,  76.69
34487,Syndicate Reinforced Bulkheads,   17.25,    5.25,  76.67
90522,Gravid Ice Harvester Mutaplasmid,   33.63,   10.25,  76.64
16062,Caldari Navy Cruise Missile Launcher,   70.00,   21.38,  76.61
3195,Eifyr and Co. 'Gunslinger' Surgical Strike SS-906,   27.38,    8.38,  76.57
40659,Capital Energy Neutralizer I,   15.50,    4.75,  76.54
25954,Large Semiconductor Memory Cell I,   12.63,    3.88,  76.52
18666,Gistum B-Type 10MN Afterburner,   63.88,   19.63,  76.50
16662,Platinum Technite,   14.63,    4.50,  76.47
93908,Caldari Navy Missile Guidance Enhancer,   17.38,    5.38,  76.37
42211,High-grade Asklepian Beta,   47.50,   14.75,  76.31
92039,Inshore EC-300-I,   18.50,    5.75,  76.29
41463,Capital I-ax Enduring Remote Armor Repairer,   24.13,    7.50,  76.28
1964,Remote Sensor Booster II,   26.13,    8.13,  76.28
27365,Dread Guristas Scourge Light Missile,   15.25,    4.75,  76.25
33985,Prototype Hyperspatial Accelerator,   51.75,   16.13,  76.24
33453,Dread Guristas Rapid Heavy Missile Launcher,   32.38,   10.13,  76.18
41525,Capital Flex Armor Hardener II,   16.38,    5.13,  76.16
13242,Eifyr and Co. 'Rogue' Warp Drive Speed WS-610,   24.75,    7.75,  76.15
31111,Small Auxiliary Thrusters II,   19.50,    6.13,  76.10
60459,Rogue Drone Infestation Data,   13.13,    4.13,  76.09
28844,Rhea,   18.25,    5.75,  76.04
6677,Small Focused Anode Pulse Particle Stream I,   16.25,    5.13,  76.02
19237,Gistum C-Type Thermal Shield Amplifier,   21.75,    6.88,  75.98
31824,Medium Core Defense Operational Solidifier II,   29.25,    9.25,  75.97
28809,Mid-grade Virtue Beta,   46.50,   14.75,  75.92
60032,Golem State Police SKIN,   23.25,    7.38,  75.92
23156,Serpentis 3D Scanner Gamut,   23.63,    7.50,  75.90
72907,Magnate Navy Issue,   21.25,    6.75,  75.89
18977,Core X-Type Kinetic Armor Hardener,   59.38,   18.88,  75.88
62631,Large Moon Ore Compressor I,   19.63,    6.25,  75.85
86262,Breacher Pod Clone Longevity,   54.00,   17.25,  75.79
37629,Corpus B-Type Heavy Energy Neutralizer,   12.50,    4.00,  75.76
19083,Centum C-Type Medium Remote Capacitor Transmitter,   25.38,    8.13,  75.75
3119,Eifyr and Co. 'Rogue' Warp Drive Speed WS-618,   19.13,    6.13,  75.74
19353,Gist A-Type 500MN Microwarpdrive,   16.75,    5.38,  75.71
91976,Republic Hardpoint Booster II,   21.75,    7.00,  75.65
28801,Mid-grade Nomad Omega,   22.13,    7.13,  75.64
41503,Capital Ancillary Armor Repairer,   15.50,    5.00,  75.61
37820,Caldari Navy Shield Power Relay,   31.38,   10.13,  75.60
53856,Low-grade Nirvana Delta,   12.38,    4.00,  75.57
42890,Capital Industrial Core II,   12.75,    4.13,  75.56
57472,S-R Trigger Neurolink Conduit,   22.00,    7.13,  75.54
53713,High-grade Nirvana Epsilon,   55.50,   18.00,  75.51
31358,Small Ancillary Current Router I,   37.00,   12.00,  75.51
42208,Mid-grade Asklepian Epsilon,   44.63,   14.50,  75.48
34268,Medium Higgs Anchor I,   36.13,   11.75,  75.46
45586,Legion Defensive - Covert Reconfiguration,   31.50,   10.25,  75.45
13953,Dread Guristas X-Large Shield Booster,   58.00,   18.88,  75.45
11547,Fusion Reactor Unit,   21.50,    7.00,  75.44
18845,Corpum C-Type Thermal Energized Membrane,   42.13,   13.75,  75.39
85559,Glorified Gravid Stasis Webifier Mutaplasmid,   13.75,    4.50,  75.34
47827,Gravid Medium Energy Neutralizer Mutaplasmid,   21.00,    6.88,  75.34
31089,Small Salvage Tackle II,   29.00,    9.50,  75.32
13924,Dread Guristas Torpedo Launcher,   51.50,   16.88,  75.32
92820,Compressed Moissanite X-Grade,   29.75,    9.75,  75.32
42831,Mining Equipment Preservation Charge,   15.25,    5.00,  75.31
57482,Genetic Safeguard Filter,   23.25,    7.63,  75.30
90609,Exigent Mining Drone Mutaplasmid,   40.00,   13.13,  75.29
92462,Darter TP-600-I,   18.63,    6.13,  75.25
91974,Federation Hardpoint Booster II,   19.75,    6.50,  75.24
14222,Domination Medium Proton Smartbomb,   12.50,    4.13,  75.19
90501,Unstable Ice Mining Laser Mutaplasmid,   64.00,   21.13,  75.18
47334,Standup Focused Warp Disruptor II,   12.88,    4.25,  75.18
36909,Antipharmakon Kosybo,   16.63,    5.50,  75.14
11959,Rook,   21.13,    7.00,  75.11
16064,Caldari Navy Heavy Missile Launcher,   23.00,    7.63,  75.10
15675,Caldari Navy Co-Processor,   46.38,   15.38,  75.10
54775,BlastShot Condenser Pack M,   24.50,    8.13,  75.10
3979,Large Proton Smartbomb II,   26.38,    8.75,  75.09
22112,Mid-grade Crystal Omega,   33.13,   11.00,  75.07
91972,State Hardpoint Booster II,   33.13,   11.00,  75.07
22122,Mid-grade Amulet Epsilon,   35.63,   11.88,  75.00
16061,Caldari Navy Rapid Light Missile Launcher,   24.38,    8.13,  75.00
76492,Hulk GalNet StreamCast Unit SKIN,   15.00,    5.00,  75.00
3482,Inherent Implants 'Noble' Hull Upgrades HG-1006,   25.75,    8.63,  74.91
62586,Compressed Mercoxit,   15.25,    5.13,  74.85
37456,Maulus Navy Issue,   29.38,    9.88,  74.84
18895,Centus C-Type Kinetic Armor Hardener,   14.50,    4.88,  74.84
26436,Large EM Shield Reinforcer II,   68.38,   23.00,  74.83
54731,Skybreaker,   39.75,   13.38,  74.82
33529,High-grade Ascendancy Omega,   17.38,    5.88,  74.73
60315,ORE Gas Cloud Harvester,   16.63,    5.63,  74.72
19119,Corpus X-Type Heavy Energy Nosferatu,   49.13,   16.63,  74.71
87324,Navy Scan Pinpointing Array,   14.38,    4.88,  74.68
28811,Mid-grade Virtue Epsilon,   83.63,   28.38,  74.67
23152,Blood Raider Power Redistributor,   33.13,   11.25,  74.65
19345,Gistum B-Type 50MN Microwarpdrive,   59.75,   20.38,  74.57
91949,Federation Mobility Booster I,   21.25,    7.25,  74.56
45618,Proteus Propulsion - Localized Injectors,   35.50,   12.13,  74.54
14124,Shadow Serpentis 5MN Microwarpdrive,   14.63,    5.00,  74.52
21527,'Firewall' Signal Amplifier,   19.00,    6.50,  74.51
41252,50000MN Cold-Gas Enduring Microwarpdrive,   16.38,    5.63,  74.43
52224,Decayed Damage Control Mutaplasmid,   20.38,    7.00,  74.43
13999,Domination Multispectrum Coating,   23.25,    8.00,  74.40
19201,Pith C-Type Large Shield Booster,   15.25,    5.25,  74.39
11537,Radar Sensor Cluster,   17.75,    6.13,  74.35
37453,Crucifier Navy Issue,   14.13,    4.88,  74.34
12761,Quake L,   13.38,    4.63,  74.31
60475,Exigent Medium Drone Projection Mutaplasmid,   23.00,    8.00,  74.19
16663,Caesarium Cadmide,   16.88,    5.88,  74.18
41198,Sentient Remote Sensor Booster,   16.50,    5.75,  74.16
91858,Talwar Fleet Issue,   13.63,    4.75,  74.15
14144,Dark Blood Capacitor Power Relay,   78.88,   27.50,  74.15
18839,Centum C-Type Explosive Energized Membrane,   36.88,   12.88,  74.12
28848,Anshar,   12.50,    4.38,  74.07
19219,Pithum B-Type Thermal Shield Amplifier,   31.75,   11.13,  74.05
31015,Small Explosive Armor Reinforcer II,   20.63,    7.25,  73.99
11551,Electrolytic Capacitor Unit,   15.63,    5.50,  73.96
17190,Angel Bronze Tag,   23.75,    8.38,  73.93
16656,Fernite Alloy,   14.88,    5.25,  73.91
91934,State Defense Booster I,   24.38,    8.63,  73.86
40350,25000mm Rolled Tungsten Compact Plates,   30.38,   10.75,  73.86
54400,Mid-grade Hydra Gamma,   22.25,    7.88,  73.86
91970,Imperial Hardpoint Booster II,   19.75,    7.00,  73.83
12034,Hound,   20.75,    7.38,  73.78
95297,Corax Navy Issue State Regulator SKIN,   18.25,    6.50,  73.74
13166,Inherent Implants 'Lancer' Gunnery RF-903,   17.88,    6.38,  73.71
57477,Ladar-FTL Interlink Communicator,   12.25,    4.38,  73.68
47756,Gravid 100MN Afterburner Mutaplasmid,   43.38,   15.50,  73.67
41500,Capital Armor Repairer II,   13.25,    4.75,  73.61
52308,Triglavian Encryption Methods,   16.38,    5.88,  73.60
31616,Medium Rocket Fuel Cache Partition II,   16.38,    5.88,  73.60
28750,ORE Miner,   20.50,    7.38,  73.54
20110,Sleeper Foundation Block,   21.88,    7.88,  73.53
14156,Dark Blood Medium Energy Nosferatu,   15.25,    5.50,  73.49
23115,Imperial Navy Infrared L,   24.25,    8.75,  73.48
18672,Gistum A-Type 10MN Afterburner,   18.00,    6.50,  73.47
23416,'Peace' Large Remote Armor Repairer,   14.88,    5.38,  73.46
44102,Defender Launcher I,   23.50,    8.50,  73.44
41498,Capital I-a Enduring Armor Repairer,   14.50,    5.25,  73.42
31936,Navy Micro Auxiliary Power Core,   27.25,    9.88,  73.40
86263,Breacher Pod Projection,   32.75,   11.88,  73.39
33336,Thulium Hafnite,   14.13,    5.13,  73.38
41215,Republic Fleet Medium Cap Battery,   88.88,   32.25,  73.37
54749,Medium Consortium Vorton Projector,   15.13,    5.50,  73.33
23117,Imperial Navy Microwave L,   37.00,   13.50,  73.27
57464,Isotropic Neofullerene Beta-6,   15.75,    5.75,  73.26
12237,Ship Maintenance Array,   15.38,    5.63,  73.21
31173,Medium Low Friction Nozzle Joints II,   31.00,   11.38,  73.16
57461,Cogni-Emotive Neurolink Enhancer,   24.50,    9.00,  73.13
19223,Pithum B-Type EM Shield Amplifier,   53.75,   19.75,  73.13
18855,Centum B-Type Kinetic Energized Membrane,   20.75,    7.63,  73.13
29622,Guristas Mjolnir XL Torpedo,   14.63,    5.38,  73.13
54742,Small Vorton Projector II,   13.25,    4.88,  73.10
23174,Takmahl Fractal Sheet,   20.00,    7.38,  73.06
28440,Compressed Krystallos,   12.88,    4.75,  73.05
62384,Compressed Vermillion Mykoserocin,   26.75,    9.88,  73.04
31792,Capital Core Defense Field Extender I,   26.38,    9.75,  73.01
19145,Gistum A-Type Medium Remote Shield Booster,   12.50,    4.63,  72.99
19202,Pith C-Type X-Large Shield Booster,   15.88,    5.88,  72.99
14176,Dark Blood Medium Capacitor Booster,   22.63,    8.38,  72.98
28808,Mid-grade Virtue Alpha,   38.00,   14.13,  72.90
14174,True Sansha Heavy Capacitor Booster,   51.75,   19.25,  72.89
15480,Improved Exile Booster,   19.13,    7.13,  72.86
14295,Limited Ocular Filter - Beta,   31.50,   11.75,  72.83
31041,Medium Thermal Armor Reinforcer II,   18.75,    7.00,  72.82
33440,'Arbalest' Rapid Heavy Missile Launcher I,   18.38,    6.88,  72.77
56748,Stasis Webification Probe,   34.00,   12.75,  72.73
23894,'Page' Capacitor Flux Coil I,   13.00,    4.88,  72.73
40559,Einherji II,   14.63,    5.50,  72.67
72872,Prophecy Navy Issue,   22.25,    8.38,  72.65
28798,Mid-grade Nomad Delta,   24.88,    9.38,  72.63
19247,Gistum B-Type EM Shield Amplifier,   36.75,   13.88,  72.59
35925,Standup Heavy Energy Neutralizer I,   17.88,    6.75,  72.59
91948,State Mobility Booster I,   22.50,    8.50,  72.58
41038,Republic Fleet Stasis Webifier,   19.50,    7.38,  72.56
22109,Mid-grade Crystal Delta,   32.63,   12.38,  72.50
28652,Covert Jump Portal Generator I,   32.13,   12.25,  72.39
22446,Vulture,   60.63,   23.13,  72.39
19053,Centum C-Type Medium Remote Armor Repairer,   33.38,   12.75,  72.36
17769,Fluxed Condensates,   26.50,   10.13,  72.35
62590,Medium Industrial Core I,   12.75,    4.88,  72.34
11194,Kitsune,   16.00,    6.13,  72.32
92455,Presidential Information Command Burst,   13.38,    5.13,  72.30
2358,Biotech Research Reports,   14.00,    5.38,  72.26
13248,Zainou 'Deadeye' Missile Projection MP-703,   14.63,    5.63,  72.22
78369,Khizriel,   40.88,   15.75,  72.19
16667,Neo Mercurite,   27.25,   10.50,  72.19
91920,State Electronics Booster I,   15.88,    6.13,  72.16
41459,CONCORD Capital Shield Extender,   23.63,    9.13,  72.14
75282,Compressed Ytirium IV-Grade,   11.63,    4.50,  72.09
4308,Talos,   20.00,    7.75,  72.07
34272,Polarized Small Focused Pulse Laser,   16.13,    6.25,  72.07
54779,BlastShot Condenser Pack L,   20.88,    8.13,  71.98
85396,Drone Mutaplasmid Residue,   18.63,    7.25,  71.98
42837,Electronic Hardening Charge,   11.88,    4.63,  71.97
20501,High-grade Amulet Beta,   26.25,   10.25,  71.92
27181,Zainou 'Beancounter' Metallurgy MY-705,   24.63,    9.63,  71.90
11549,Antimatter Reactor Unit,   14.38,    5.63,  71.88
20631,Large 'Sheriff' Shield Extender,   12.13,    4.75,  71.85
11550,Graviton Reactor Unit,   22.00,    8.63,  71.84
201,EMP L,   13.38,    5.25,  71.81
24507,Nova Fury Heavy Missile,   46.75,   18.38,  71.79
33155,Harbinger Navy Issue,   26.38,   10.38,  71.77
3001,Dual Light Pulse Laser II,   22.13,    8.75,  71.66
13929,Dread Guristas Cruise Missile Launcher,   36.63,   14.50,  71.64
24305,Modulated Deep Core Strip Miner II,   34.00,   13.50,  71.58
28433,Compressed Blue Ice,   22.63,    9.00,  71.54
23109,Imperial Navy Xray L,   19.75,    7.88,  71.49
33337,Promethium Mercurite,   14.38,    5.75,  71.43
21011,Capital Turret Hardpoint,   13.75,    5.50,  71.43
35899,Standup Reprocessing Facility I,   13.13,    5.25,  71.43
14178,True Sansha Medium Capacitor Booster,   20.25,    8.13,  71.37
54398,Mid-grade Hydra Alpha,   15.25,    6.13,  71.35
15753,Republic Fleet 10MN Afterburner,   24.88,   10.00,  71.33
85178,Tetrimonic Warclone Blanks,   12.13,    4.88,  71.32
24692,Abaddon,   23.63,    9.50,  71.32
15780,Imperial Navy Small Capacitor Booster,   22.38,    9.00,  71.31
27357,Guristas Nova Torpedo,   18.00,    7.25,  71.29
34290,Polarized Rocket Launcher,   33.50,   13.50,  71.28
21019,Capital Capacitor Battery,   13.00,    5.25,  71.23
11554,Tesseract Capacitor Unit,   11.75,    4.75,  71.21
16668,Dysporite,   31.13,   12.63,  71.14
86260,Breacher Pod Launcher Operation,   45.50,   18.50,  71.09
57474,Radar-FTL Interlink Communicator,   14.75,    6.00,  71.08
12531,Angel Crystal Tag,   23.00,    9.38,  71.04
26302,Large Trimark Armor Pump II,   60.00,   24.50,  71.01
54401,Mid-grade Hydra Delta,   15.00,    6.13,  71.01
91950,Republic Mobility Booster I,   14.38,    5.88,  70.99
40346,Siren I,   19.25,    7.88,  70.97
52915,Ultratidal Entropic Disintegrator I,   20.75,    8.50,  70.94
31918,Federation Navy 800mm Steel Plates,   13.38,    5.50,  70.86
84423,Unstable Large Plasma Smartbomb Mutaplasmid,   13.38,    5.50,  70.86
15610,Imperial Navy Sergeant Insignia I,   17.63,    7.25,  70.85
14068,Shadow Serpentis Medium Armor Repairer,   21.88,    9.00,  70.85
45613,Tengu Propulsion - Interdiction Nullifier,   17.00,    7.00,  70.83
31011,Medium Explosive Armor Reinforcer I,   14.25,    5.88,  70.81
19689,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-805,   12.13,    5.00,  70.80
93909,Republic Fleet Missile Guidance Enhancer,   12.13,    5.00,  70.80
14102,Domination 100MN Afterburner,   28.75,   11.88,  70.77
62622,Medium Asteroid Ore Compressor I,   38.13,   15.75,  70.77
47448,C3-X 'Hivaa Saitsuo' Ballistic Control System,   16.88,    7.00,  70.68
18875,Centum A-Type Explosive Energized Membrane,   29.50,   12.25,  70.66
95300,Tornado Stark Strategist SKIN,   25.88,   10.75,  70.65
21890,Skirmish Command Mindlink,   35.50,   14.75,  70.65
31592,Small Bay Loading Accelerator II,   25.25,   10.50,  70.63
18807,Corelum C-Type Thermal Energized Membrane,   15.00,    6.25,  70.59
17703,Imperial Navy Slicer,   18.50,    7.75,  70.48
17738,Machariel,   80.25,   33.63,  70.47
18873,Corpum A-Type Explosive Energized Membrane,   36.63,   15.38,  70.43
19185,Gistum A-Type Medium Shield Booster,   12.50,    5.25,  70.42
41268,Compact Conductors,   14.88,    6.25,  70.41
40563,Cyclops II,   17.25,    7.25,  70.41
16537,Vigor Compact Micro Auxiliary Power Core,  105.75,   44.50,  70.38
3239,Inherent Implants 'Squire' Capacitor Management EM-806,   30.00,   12.63,  70.38
52252,Ikitursa,   44.25,   18.63,  70.38
95294,Algos Navy Issue Presidential Agent SKIN,   14.25,    6.00,  70.37
91965,Republic Hardpoint Booster I,   14.50,    6.13,  70.30
35795,Missile Precision Script,   21.00,    8.88,  70.29
17740,Vindicator,   39.88,   16.88,  70.26
31760,Medium Thermal Shield Reinforcer II,   32.75,   13.88,  70.24
40661,Capital Infectious Scoped Energy Neutralizer,   20.63,    8.75,  70.21
34278,Polarized Light Neutron Blaster,   32.75,   14.00,  70.05
30993,Capital Trimark Armor Pump I,   23.63,   10.13,  70.00
57465,Isotropic Neofullerene Gamma-9,   16.63,    7.13,  70.00
45611,Legion Propulsion - Intercalated Nanofibers,   27.00,   11.63,  69.90
60314,Gas Cloud Harvester II,   42.63,   18.38,  69.88
4310,Tornado,   40.00,   17.25,  69.87
62625,Large Asteroid Ore Compressor I,   18.25,    7.88,  69.86
15739,Federation Navy Multispectrum Energized Membrane,   34.88,   15.13,  69.75
22611,Elara Restrained Mining Laser Upgrade,   20.75,    9.00,  69.75
13994,Domination EM Shield Hardener,   16.38,    7.13,  69.68
47342,Standup Ballistic Control System II,   16.88,    7.38,  69.59
2998,Noctis,   34.88,   15.25,  69.58
34260,Surgical Warp Disrupt Probe,   12.00,    5.25,  69.57
92458,Presidential Skirmish Command Burst,   17.13,    7.50,  69.54
19231,Pithum A-Type EM Shield Amplifier,   52.75,   23.13,  69.52
28799,Mid-grade Nomad Epsilon,   19.38,    8.50,  69.51
47299,Decayed 500MN Microwarpdrive Mutaplasmid,   19.63,    8.63,  69.47
57207,Mining Barge Operations,   11.38,    5.00,  69.47
16231,Cyclone,   31.25,   13.75,  69.44
19057,Centum A-Type Medium Remote Armor Repairer,   21.88,    9.63,  69.44
81084,Starsi Blast! Orange,   19.00,    8.38,  69.41
31185,Medium Polycarbon Engine Housing II,   15.88,    7.00,  69.40
20157,High-grade Crystal Beta,   17.25,    7.63,  69.35
31606,Medium Hydraulic Bay Thrusters II,   31.63,   14.00,  69.32
47831,Gravid Heavy Energy Neutralizer Mutaplasmid,   19.75,    8.75,  69.30
32309,Scorpion Navy Issue,   23.38,   10.38,  69.26
41308,Restrained Compounds,   20.50,    9.13,  69.20
18809,Corelum B-Type Multispectrum Energized Membrane,   26.38,   11.75,  69.18
30753,Malfunctioning Hull Section,   11.50,    5.13,  69.17
60313,Gas Cloud Harvester I,   16.25,    7.25,  69.15
54733,Thunderchild,   33.88,   15.13,  69.13
36911,Antipharmakon Toxot,   12.88,    5.75,  69.13
27179,Zainou 'Beancounter' Research RR-605,   24.63,   11.00,  69.12
14041,Domination EM Shield Amplifier,   20.13,    9.00,  69.10
31376,Small Capacitor Control Circuit II,   24.88,   11.13,  69.10
22110,Mid-grade Crystal Epsilon,   27.38,   12.25,  69.09
48422,Unstable Medium Energy Nosferatu Mutaplasmid,   12.00,    5.38,  69.06
17812,Republic Fleet Firetail,   14.75,    6.63,  69.01
23111,Imperial Navy Ultraviolet L,   16.13,    7.25,  68.98
31171,Small Low Friction Nozzle Joints II,   51.38,   23.13,  68.96
45596,Loki Defensive - Augmented Durability,   41.25,   18.63,  68.89
20599,'Undertaker' Heavy Missile Launcher,   11.63,    5.25,  68.89
28810,Mid-grade Virtue Delta,   40.13,   18.13,  68.88
3893,Mining Connections,   18.50,    8.38,  68.84
2937,Dual 180mm AutoCannon II,   26.75,   12.13,  68.81
33830,Dread Guristas Omnidirectional Tracking Enhancer,   20.13,    9.13,  68.80
34489,ORE Expanded Cargohold,   17.88,    8.13,  68.75
12263,Heavy Energy Nosferatu II,   18.38,    8.38,  68.69
45605,Proteus Offensive - Drone Synthesis Projector,   24.13,   11.00,  68.68
47754,Decayed 100MN Afterburner Mutaplasmid,   26.00,   11.88,  68.65
47818,Unstable Large Armor Plate Mutaplasmid,   36.63,   16.75,  68.62
19045,Corpus X-Type Large Armor Repairer,   41.13,   18.88,  68.54
47741,Gravid 50MN Microwarpdrive Mutaplasmid,   38.13,   17.50,  68.54
23137,Takmahl Quantum Sphere,   13.88,    6.38,  68.52
7247,75mm Prototype Gauss Gun,   24.75,   11.38,  68.51
18698,Core X-Type 100MN Afterburner,   35.63,   16.38,  68.51
21039,Capital Siege Array,   23.63,   10.88,  68.48
7619,Modal Electron Particle Accelerator I,   11.13,    5.13,  68.46
52916,Baryon Exotic Plasma XL,   11.13,    5.13,  68.46
12528,Angel Silver Tag,   17.63,    8.13,  68.45
52694,Industrial Cynosural Field Generator,   29.00,   13.38,  68.44
19003,Corpii A-Type Small Armor Repairer,   38.88,   18.00,  68.35
37302,Ion Siege Blaster II,   11.88,    5.50,  68.35
88001,Babaroga,   17.00,    7.88,  68.34
95296,Oracle Mandate of Faith SKIN,   27.50,   12.75,  68.32
60468,Exigent Sentry Drone Firepower Mutaplasmid,   25.88,   12.00,  68.32
43896,Medium Command Processor I,   17.25,    8.00,  68.32
42530,Skirmish Command Burst I,   14.00,    6.50,  68.29
43554,Information Command Burst II,   29.88,   13.88,  68.29
20747,Arch Angel Phased Plasma XL,   12.38,    5.75,  68.28
625,Augoror,   28.75,   13.38,  68.25
45591,Tengu Defensive - Amplification Node,   31.13,   14.50,  68.22
92463,Meganeura TP-900-I,   11.00,    5.13,  68.22
16065,Caldari Navy Rocket Launcher,   11.00,    5.13,  68.22
53715,High-grade Nirvana Gamma,   29.50,   13.75,  68.21
34126,Prototype Jump Drive Economizer,   14.75,    6.88,  68.21
13252,Zainou 'Gnome' Weapon Upgrades WU-1003,   29.75,   13.88,  68.19
199,Fusion L,   13.13,    6.13,  68.18
53290,Capital Trinary State Processor,   11.25,    5.25,  68.18
55761,'Dunk' Salvage Drone,   11.25,    5.25,  68.18
3895,Security Connections,   15.25,    7.13,  68.16
62628,Large Ice Compressor I,   15.75,    7.38,  68.11
33620,Rogue Drone 42-X Nexus Chip,   13.88,    6.50,  68.10
57476,Magnetometric-FTL Interlink Communicator,   28.00,   13.13,  68.09
60461,Exigent Light Drone Firepower Mutaplasmid,   34.88,   16.38,  68.05
33896,Medium Transverse Bulkhead II,   22.88,   10.75,  68.03
19351,Gistum A-Type 50MN Microwarpdrive,   14.63,    6.88,  68.02
19349,Gistii A-Type 5MN Microwarpdrive,   18.88,    8.88,  68.02
25349,Strong Exile Booster,   23.13,   10.88,  68.01
26448,Large Core Defense Field Extender II,   38.50,   18.13,  67.99
45617,Proteus Propulsion - Hyperspatial Optimization,   30.25,   14.25,  67.98
54397,High-grade Hydra Omega,   15.38,    7.25,  67.96
81083,Starsi Blast! Classic,   33.13,   15.63,  67.95
2559,Ladar ECM II,   42.00,   19.88,  67.88
52225,Gravid Damage Control Mutaplasmid,   16.38,    7.75,  67.88
48430,Unstable Small Cap Battery Mutaplasmid,   25.88,   12.25,  67.87
21888,Shield Command Mindlink,   28.75,   13.63,  67.85
33826,Sentient Omnidirectional Tracking Link,   24.75,   11.75,  67.81
4302,Oracle,   25.00,   11.88,  67.80
16067,Caldari Navy Torpedo Launcher,   12.63,    6.00,  67.79
7579,Modal Light Neutron Particle Accelerator I,   43.88,   20.88,  67.76
91963,State Hardpoint Booster I,   23.88,   11.38,  67.73
91775,Dragoon Navy Issue,   21.25,   10.13,  67.73
12733,Prorator,   11.25,    5.38,  67.67
23154,Serpentis Basic Target Guider,   11.25,    5.38,  67.67
21096,Cynosural Field Generator I,   53.50,   25.63,  67.61
14220,Shadow Serpentis Medium Plasma Smartbomb,   16.38,    7.88,  67.53
56077,Border-15 'Pochven' Filament,   14.75,    7.13,  67.43
37480,Bifrost,   21.63,   10.50,  67.32
37298,Dual Giga Pulse Laser II,   31.63,   15.38,  67.29
11539,Nanoelectrical Microprocessor,   18.75,    9.13,  67.26
28298,'Integrated' Vespa,   14.88,    7.25,  67.23
47803,Gravid Medium Shield Extender Mutaplasmid,   15.38,    7.50,  67.21
57473,G-O Trigger Neurolink Conduit,   12.75,    6.25,  67.11
41202,Sentient Damage Control,   14.25,    7.00,  67.06
23035,Caldari Navy Iridium Charge M,   15.50,    7.63,  67.03
15464,Improved Mindflood Booster,   39.13,   19.25,  67.02
95298,Naga State Regulator SKIN,   23.63,   11.63,  67.02
31179,Medium Polycarbon Engine Housing I,   10.88,    5.38,  66.92
33513,Leopard,   12.88,    6.38,  66.88
58945,Large Industrial Core I,   12.88,    6.38,  66.88
23177,Takmahl Astral Treatment,   13.13,    6.50,  66.88
33981,Limited Hyperspatial Accelerator,   30.00,   14.88,  66.85
10155,Improved Blue Pill Booster,   30.00,   14.88,  66.85
18851,Centum B-Type Multispectrum Energized Membrane,   17.88,    8.88,  66.82
14128,Dark Blood Reactor Control Unit,   23.38,   11.63,  66.79
3540,Large Armor Repairer II,   32.88,   16.38,  66.75
26088,Large Core Defense Field Extender I,   39.88,   19.88,  66.74
54732,Stormbringer,   46.75,   23.38,  66.67
86264,Breacher Pod Rapid Firing,   26.50,   13.25,  66.67
13926,Dread Guristas Light Missile Launcher,   17.00,    8.50,  66.67
47744,Gravid 500MN Microwarpdrive Mutaplasmid,   15.50,    7.75,  66.67
8759,125mm Light 'Scout' Autocannon I,   11.00,    5.50,  66.67
11449,Rocket Science,   33.38,   16.75,  66.58
45587,Legion Defensive - Augmented Plating,   14.88,    7.50,  66.48
60227,Astero Aspirant Explorer SKIN,   12.63,    6.38,  66.45
14142,Dark Blood Cap Recharger,   36.38,   18.38,  66.44
16227,Ferox,   20.50,   10.38,  66.40
27337,Guristas Mjolnir Torpedo,   18.50,    9.38,  66.37
92570,Crystalline Polycrase,   51.00,   26.00,  66.23
33850,Federation Navy Drone Navigation Computer,   12.25,    6.25,  66.22
45620,Loki Propulsion - Intercalated Nanofibers,   29.38,   15.00,  66.20
11541,Photon Microprocessor,   46.50,   23.75,  66.19
20507,High-grade Amulet Gamma,   17.38,    8.88,  66.19
20060,Amarr Control Tower Small,   11.25,    5.75,  66.18
5723,Medium I-b Polarized Structural Regenerator,   10.75,    5.50,  66.15
85085,Medium Breacher Pod Launcher,   15.88,    8.13,  66.15
92456,Presidential Mining Foreman Burst,   22.63,   11.63,  66.06
58950,Large Industrial Core II,   18.00,    9.25,  66.06
54829,Large Vorton Specialization,   28.13,   14.50,  65.98
78333,Mekubal,   16.00,    8.25,  65.98
23077,Imperial Navy Ultraviolet S,   11.88,    6.13,  65.97
47874,Medium Disintegrator Specialization,   50.63,   26.25,  65.85
