period start,updates/m,creations/m,sales/m,deletions/m
2026-06-29 16:00:00+00,111.8000000000000000,93.2000000000000000,298.8000000000000000,77.8000000000000000
2026-06-29 16:05:00+00,102.2000000000000000,80.2000000000000000,282.6000000000000000,92.0000000000000000
2026-06-29 16:10:00+00,102.4000000000000000,79.6000000000000000,242.8000000000000000,67.2000000000000000
2026-06-29 16:15:00+00,92.4000000000000000,72.8000000000000000,301.0000000000000000,57.4000000000000000
2026-06-29 16:20:00+00,108.8000000000000000,81.2000000000000000,232.6000000000000000,74.2000000000000000
2026-06-29 16:25:00+00,100.4000000000000000,82.6000000000000000,291.6000000000000000,63.2000000000000000
2026-06-29 16:30:00+00,107.4000000000000000,75.4000000000000000,329.0000000000000000,75.4000000000000000
2026-06-29 16:35:00+00,118.8000000000000000,75.4000000000000000,353.8000000000000000,96.0000000000000000
2026-06-29 16:40:00+00,105.8000000000000000,78.0000000000000000,272.8000000000000000,66.0000000000000000
2026-06-29 16:45:00+00,99.2000000000000000,57.0000000000000000,272.8000000000000000,69.2000000000000000
2026-06-29 16:50:00+00,82.0000000000000000,61.0000000000000000,334.2000000000000000,65.6000000000000000
2026-06-29 16:55:00+00,90.0000000000000000,87.0000000000000000,275.8000000000000000,77.0000000000000000
2026-06-29 17:00:00+00,95.4000000000000000,73.6000000000000000,386.2000000000000000,53.8000000000000000
2026-06-29 17:05:00+00,87.0000000000000000,76.4000000000000000,292.6000000000000000,85.6000000000000000
2026-06-29 17:10:00+00,98.8000000000000000,105.0000000000000000,325.8000000000000000,76.4000000000000000
2026-06-29 17:15:00+00,85.8000000000000000,61.6000000000000000,295.4000000000000000,75.8000000000000000
2026-06-29 17:20:00+00,84.4000000000000000,65.6000000000000000,243.0000000000000000,89.6000000000000000
2026-06-29 17:25:00+00,65.8000000000000000,71.0000000000000000,258.4000000000000000,78.0000000000000000
2026-06-29 17:30:00+00,61.8000000000000000,61.2000000000000000,271.8000000000000000,67.2000000000000000
2026-06-29 17:35:00+00,85.6000000000000000,66.6000000000000000,210.4000000000000000,85.8000000000000000
2026-06-29 17:40:00+00,115.0000000000000000,87.0000000000000000,248.4000000000000000,62.2000000000000000
2026-06-29 17:45:00+00,116.0000000000000000,58.8000000000000000,290.2000000000000000,107.8000000000000000
2026-06-29 17:50:00+00,91.8000000000000000,69.6000000000000000,309.6000000000000000,60.0000000000000000
2026-06-29 17:55:00+00,107.6000000000000000,72.0000000000000000,262.6000000000000000,59.4000000000000000
