period start,updates/m,creations/m,sales/m
2026-04-30 12:15:00+00,69.4000000000000000,54.0000000000000000,203.8000000000000000
2026-04-30 12:20:00+00,68.2000000000000000,65.8000000000000000,239.4000000000000000
2026-04-30 12:25:00+00,86.0000000000000000,54.8000000000000000,257.8000000000000000
2026-04-30 12:30:00+00,83.0000000000000000,47.8000000000000000,254.2000000000000000
2026-04-30 12:35:00+00,75.8000000000000000,54.8000000000000000,211.2000000000000000
2026-04-30 12:40:00+00,78.4000000000000000,58.0000000000000000,272.4000000000000000
2026-04-30 12:45:00+00,62.2000000000000000,65.2000000000000000,263.6000000000000000
2026-04-30 12:50:00+00,82.2000000000000000,63.4000000000000000,286.2000000000000000
2026-04-30 12:55:00+00,76.4000000000000000,61.4000000000000000,287.2000000000000000
2026-04-30 13:00:00+00,71.2000000000000000,51.2000000000000000,261.0000000000000000
2026-04-30 13:05:00+00,70.2000000000000000,61.6000000000000000,346.6000000000000000
2026-04-30 13:10:00+00,74.4000000000000000,77.4000000000000000,291.0000000000000000
2026-04-30 13:15:00+00,81.8000000000000000,54.6000000000000000,259.8000000000000000
2026-04-30 13:20:00+00,102.2000000000000000,63.4000000000000000,241.2000000000000000
2026-04-30 13:25:00+00,104.8000000000000000,60.8000000000000000,330.4000000000000000
2026-04-30 13:30:00+00,83.8000000000000000,53.6000000000000000,253.6000000000000000
2026-04-30 13:35:00+00,79.4000000000000000,48.8000000000000000,327.0000000000000000
2026-04-30 13:40:00+00,80.2000000000000000,40.0000000000000000,338.8000000000000000
2026-04-30 13:45:00+00,81.2000000000000000,60.8000000000000000,252.4000000000000000
2026-04-30 13:50:00+00,95.2000000000000000,64.0000000000000000,320.0000000000000000
2026-04-30 13:55:00+00,106.0000000000000000,76.4000000000000000,250.6000000000000000
2026-04-30 14:00:00+00,71.8000000000000000,72.2000000000000000,302.0000000000000000
2026-04-30 14:05:00+00,84.6000000000000000,59.6000000000000000,313.6000000000000000
2026-04-30 14:10:00+00,79.2000000000000000,69.2000000000000000,306.8000000000000000
2026-04-30 14:15:00+00,72.0000000000000000,64.2000000000000000,304.0000000000000000
2026-04-30 14:20:00+00,81.4000000000000000,74.4000000000000000,277.4000000000000000
2026-04-30 14:25:00+00,98.8000000000000000,67.4000000000000000,289.0000000000000000
2026-04-30 14:30:00+00,96.0000000000000000,54.6000000000000000,362.4000000000000000
2026-04-30 14:35:00+00,80.2000000000000000,59.8000000000000000,218.0000000000000000
2026-04-30 14:40:00+00,91.6000000000000000,63.2000000000000000,274.6000000000000000
2026-04-30 14:45:00+00,75.4000000000000000,72.8000000000000000,200.6000000000000000
2026-04-30 14:50:00+00,99.2000000000000000,60.4000000000000000,220.8000000000000000
2026-04-30 14:55:00+00,95.0000000000000000,55.2000000000000000,247.2000000000000000
2026-04-30 15:00:00+00,64.0000000000000000,50.6000000000000000,330.6000000000000000
2026-04-30 15:05:00+00,60.2000000000000000,56.6000000000000000,325.8000000000000000
2026-04-30 15:10:00+00,62.2000000000000000,62.6000000000000000,292.4000000000000000
2026-04-30 15:15:00+00,99.2000000000000000,53.6000000000000000,246.4000000000000000
2026-04-30 15:20:00+00,86.8000000000000000,50.0000000000000000,293.0000000000000000
2026-04-30 15:25:00+00,128.4000000000000000,58.2000000000000000,297.8000000000000000
2026-04-30 15:30:00+00,112.8000000000000000,62.2000000000000000,354.0000000000000000
2026-04-30 15:35:00+00,109.6000000000000000,64.0000000000000000,325.0000000000000000
2026-04-30 15:40:00+00,124.4000000000000000,63.8000000000000000,284.4000000000000000
2026-04-30 15:45:00+00,124.2000000000000000,61.0000000000000000,253.2000000000000000
2026-04-30 15:50:00+00,120.0000000000000000,58.0000000000000000,242.6000000000000000
2026-04-30 15:55:00+00,121.8000000000000000,69.0000000000000000,231.0000000000000000
2026-04-30 16:00:00+00,135.2000000000000000,82.0000000000000000,225.0000000000000000
2026-04-30 16:05:00+00,121.6000000000000000,66.6000000000000000,267.8000000000000000
2026-04-30 16:10:00+00,97.8000000000000000,77.0000000000000000,273.4000000000000000
2026-04-30 16:15:00+00,105.6000000000000000,64.2000000000000000,363.6000000000000000
2026-04-30 16:20:00+00,99.0000000000000000,58.8000000000000000,344.0000000000000000
2026-04-30 16:25:00+00,118.8000000000000000,69.0000000000000000,306.4000000000000000
2026-04-30 16:30:00+00,115.2000000000000000,64.8000000000000000,283.2000000000000000
2026-04-30 16:35:00+00,98.8000000000000000,63.8000000000000000,236.8000000000000000
2026-04-30 16:40:00+00,78.6000000000000000,81.0000000000000000,269.2000000000000000
2026-04-30 16:45:00+00,91.4000000000000000,61.4000000000000000,321.2000000000000000
2026-04-30 16:50:00+00,71.6000000000000000,56.0000000000000000,293.4000000000000000
2026-04-30 16:55:00+00,97.0000000000000000,60.4000000000000000,394.8000000000000000
2026-04-30 17:00:00+00,125.6000000000000000,66.0000000000000000,277.2000000000000000
2026-04-30 17:05:00+00,115.2000000000000000,73.0000000000000000,367.2000000000000000
2026-04-30 17:10:00+00,121.6000000000000000,66.6000000000000000,292.8000000000000000
2026-04-30 17:15:00+00,101.2000000000000000,69.8000000000000000,353.6000000000000000
2026-04-30 17:20:00+00,96.6000000000000000,82.0000000000000000,337.0000000000000000
2026-04-30 17:25:00+00,99.4000000000000000,69.0000000000000000,279.4000000000000000
2026-04-30 17:30:00+00,84.8000000000000000,50.0000000000000000,256.8000000000000000
2026-04-30 17:35:00+00,87.8000000000000000,75.4000000000000000,299.4000000000000000
2026-04-30 17:40:00+00,87.4000000000000000,75.2000000000000000,319.8000000000000000
2026-04-30 17:45:00+00,112.0000000000000000,73.4000000000000000,353.2000000000000000
2026-04-30 17:50:00+00,114.0000000000000000,92.6000000000000000,300.8000000000000000
2026-04-30 17:55:00+00,96.0000000000000000,102.2000000000000000,280.2000000000000000
2026-04-30 18:00:00+00,111.0000000000000000,71.4000000000000000,258.8000000000000000
2026-04-30 18:05:00+00,103.0000000000000000,84.0000000000000000,252.2000000000000000
2026-04-30 18:10:00+00,113.4000000000000000,53.2000000000000000,257.8000000000000000
2026-04-30 18:15:00+00,109.0000000000000000,71.2000000000000000,301.2000000000000000
2026-04-30 18:20:00+00,97.4000000000000000,85.0000000000000000,391.6000000000000000
2026-04-30 18:25:00+00,92.0000000000000000,63.6000000000000000,280.4000000000000000
2026-04-30 18:30:00+00,98.6000000000000000,89.8000000000000000,273.6000000000000000
2026-04-30 18:35:00+00,104.0000000000000000,75.2000000000000000,288.4000000000000000
2026-04-30 18:40:00+00,110.0000000000000000,82.0000000000000000,296.2000000000000000
2026-04-30 18:45:00+00,91.4000000000000000,63.6000000000000000,281.4000000000000000
2026-04-30 18:50:00+00,105.6000000000000000,76.6000000000000000,336.8000000000000000
2026-04-30 18:55:00+00,63.4000000000000000,62.2000000000000000,284.0000000000000000
2026-04-30 19:00:00+00,77.8000000000000000,68.8000000000000000,283.0000000000000000
2026-04-30 19:05:00+00,100.8000000000000000,78.2000000000000000,335.2000000000000000
2026-04-30 19:10:00+00,88.6000000000000000,105.8000000000000000,301.8000000000000000
2026-04-30 19:15:00+00,108.6000000000000000,88.4000000000000000,329.2000000000000000
2026-04-30 19:20:00+00,111.0000000000000000,86.2000000000000000,273.4000000000000000
2026-04-30 19:25:00+00,105.0000000000000000,75.2000000000000000,266.4000000000000000
2026-04-30 19:30:00+00,110.0000000000000000,80.8000000000000000,289.4000000000000000
2026-04-30 19:35:00+00,91.2000000000000000,72.4000000000000000,326.8000000000000000
2026-04-30 19:40:00+00,91.6000000000000000,93.4000000000000000,335.6000000000000000
2026-04-30 19:45:00+00,98.4000000000000000,79.4000000000000000,351.0000000000000000
2026-04-30 19:50:00+00,86.2000000000000000,73.8000000000000000,264.6000000000000000
2026-04-30 19:55:00+00,86.0000000000000000,63.4000000000000000,254.4000000000000000
2026-04-30 20:00:00+00,81.8000000000000000,73.8000000000000000,335.6000000000000000
2026-04-30 20:05:00+00,101.2000000000000000,61.4000000000000000,322.0000000000000000
2026-04-30 20:10:00+00,105.6000000000000000,57.6000000000000000,290.4000000000000000
2026-04-30 20:15:00+00,103.2000000000000000,75.2000000000000000,319.8000000000000000
2026-04-30 20:20:00+00,109.4000000000000000,73.4000000000000000,266.8000000000000000
2026-04-30 20:25:00+00,83.6000000000000000,66.2000000000000000,279.4000000000000000
2026-04-30 20:30:00+00,117.2000000000000000,69.4000000000000000,258.4000000000000000
2026-04-30 20:35:00+00,96.4000000000000000,60.2000000000000000,243.6000000000000000
2026-04-30 20:40:00+00,104.6000000000000000,75.2000000000000000,263.2000000000000000
2026-04-30 20:45:00+00,107.4000000000000000,61.4000000000000000,313.6000000000000000
2026-04-30 20:50:00+00,96.2000000000000000,69.4000000000000000,328.0000000000000000
2026-04-30 20:55:00+00,98.4000000000000000,66.2000000000000000,307.2000000000000000
2026-04-30 21:00:00+00,88.6000000000000000,78.8000000000000000,283.6000000000000000
2026-04-30 21:05:00+00,85.8000000000000000,60.4000000000000000,249.0000000000000000
2026-04-30 21:10:00+00,66.6000000000000000,61.0000000000000000,247.4000000000000000
2026-04-30 21:15:00+00,59.6000000000000000,71.6000000000000000,288.0000000000000000
2026-04-30 21:20:00+00,84.4000000000000000,63.4000000000000000,263.8000000000000000
2026-04-30 21:25:00+00,74.4000000000000000,55.6000000000000000,255.0000000000000000
2026-04-30 21:30:00+00,78.2000000000000000,50.2000000000000000,250.8000000000000000
2026-04-30 21:35:00+00,97.2000000000000000,50.0000000000000000,237.6000000000000000
2026-04-30 21:40:00+00,99.2000000000000000,52.6000000000000000,239.2000000000000000
2026-04-30 21:45:00+00,88.4000000000000000,52.8000000000000000,252.2000000000000000
2026-04-30 21:50:00+00,77.0000000000000000,64.8000000000000000,292.0000000000000000
2026-04-30 21:55:00+00,65.6000000000000000,60.0000000000000000,247.8000000000000000
2026-04-30 22:00:00+00,78.0000000000000000,59.2000000000000000,251.0000000000000000
2026-04-30 22:05:00+00,59.2000000000000000,53.8000000000000000,219.6000000000000000
2026-04-30 22:10:00+00,59.8000000000000000,46.4000000000000000,239.4000000000000000
2026-04-30 22:15:00+00,85.4000000000000000,65.6000000000000000,290.2000000000000000
2026-04-30 22:20:00+00,55.2000000000000000,61.8000000000000000,294.2000000000000000
2026-04-30 22:25:00+00,71.0000000000000000,66.4000000000000000,227.6000000000000000
2026-04-30 22:30:00+00,73.8000000000000000,58.0000000000000000,256.2000000000000000
2026-04-30 22:35:00+00,61.2000000000000000,55.6000000000000000,304.6000000000000000
2026-04-30 22:40:00+00,60.4000000000000000,46.0000000000000000,285.4000000000000000
2026-04-30 22:45:00+00,62.2000000000000000,53.0000000000000000,253.8000000000000000
2026-04-30 22:50:00+00,52.8000000000000000,41.8000000000000000,319.8000000000000000
2026-04-30 22:55:00+00,47.4000000000000000,48.0000000000000000,251.6000000000000000
2026-04-30 23:00:00+00,54.2000000000000000,66.8000000000000000,260.6000000000000000
2026-04-30 23:05:00+00,57.0000000000000000,44.4000000000000000,215.8000000000000000
2026-04-30 23:10:00+00,65.0000000000000000,47.0000000000000000,213.6000000000000000
2026-04-30 23:15:00+00,62.2000000000000000,36.2000000000000000,252.8000000000000000
2026-04-30 23:20:00+00,50.6000000000000000,35.0000000000000000,279.0000000000000000
2026-04-30 23:25:00+00,53.8000000000000000,38.8000000000000000,292.6000000000000000
2026-04-30 23:30:00+00,49.8000000000000000,41.2000000000000000,286.2000000000000000
2026-04-30 23:35:00+00,49.6000000000000000,28.4000000000000000,213.6000000000000000
2026-04-30 23:40:00+00,44.2000000000000000,27.6000000000000000,208.2000000000000000
2026-04-30 23:45:00+00,56.6000000000000000,36.2000000000000000,198.8000000000000000
2026-04-30 23:50:00+00,48.6000000000000000,41.0000000000000000,176.4000000000000000
2026-04-30 23:55:00+00,55.2000000000000000,47.6000000000000000,239.2000000000000000
2026-05-01 00:00:00+00,51.6000000000000000,58.0000000000000000,172.2000000000000000
2026-05-01 00:05:00+00,46.2000000000000000,42.0000000000000000,203.0000000000000000
2026-05-01 00:10:00+00,54.6000000000000000,37.2000000000000000,234.2000000000000000
2026-05-01 00:15:00+00,37.0000000000000000,47.6000000000000000,218.2000000000000000
2026-05-01 00:20:00+00,37.4000000000000000,45.2000000000000000,212.8000000000000000
2026-05-01 00:25:00+00,67.4000000000000000,47.6000000000000000,200.4000000000000000
2026-05-01 00:30:00+00,62.6000000000000000,39.2000000000000000,235.4000000000000000
2026-05-01 00:35:00+00,64.2000000000000000,54.4000000000000000,243.0000000000000000
2026-05-01 00:40:00+00,45.0000000000000000,48.8000000000000000,262.0000000000000000
2026-05-01 00:45:00+00,40.2000000000000000,47.8000000000000000,212.0000000000000000
2026-05-01 00:50:00+00,48.2000000000000000,54.4000000000000000,204.4000000000000000
2026-05-01 00:55:00+00,39.8000000000000000,50.2000000000000000,175.8000000000000000
2026-05-01 01:00:00+00,56.6000000000000000,54.6000000000000000,166.6000000000000000
2026-05-01 01:05:00+00,48.8000000000000000,49.8000000000000000,244.4000000000000000
2026-05-01 01:10:00+00,61.0000000000000000,39.2000000000000000,254.4000000000000000
2026-05-01 01:15:00+00,77.4000000000000000,41.0000000000000000,160.8000000000000000
2026-05-01 01:20:00+00,85.4000000000000000,52.2000000000000000,201.0000000000000000
2026-05-01 01:25:00+00,68.8000000000000000,40.2000000000000000,240.0000000000000000
2026-05-01 01:30:00+00,56.8000000000000000,34.6000000000000000,241.6000000000000000
2026-05-01 01:35:00+00,60.8000000000000000,34.0000000000000000,260.4000000000000000
2026-05-01 01:40:00+00,56.4000000000000000,41.6000000000000000,191.0000000000000000
2026-05-01 01:45:00+00,43.4000000000000000,33.4000000000000000,214.8000000000000000
2026-05-01 01:50:00+00,43.4000000000000000,36.8000000000000000,206.2000000000000000
2026-05-01 01:55:00+00,56.0000000000000000,40.0000000000000000,173.0000000000000000
2026-05-01 02:00:00+00,55.2000000000000000,33.0000000000000000,173.4000000000000000
2026-05-01 02:05:00+00,64.0000000000000000,36.2000000000000000,180.2000000000000000
2026-05-01 02:10:00+00,57.4000000000000000,34.6000000000000000,191.0000000000000000
2026-05-01 02:15:00+00,51.2000000000000000,41.4000000000000000,229.8000000000000000
2026-05-01 02:20:00+00,53.6000000000000000,61.2000000000000000,205.0000000000000000
2026-05-01 02:25:00+00,59.4000000000000000,31.6000000000000000,246.8000000000000000
2026-05-01 02:30:00+00,57.6000000000000000,42.0000000000000000,227.2000000000000000
2026-05-01 02:35:00+00,64.4000000000000000,37.0000000000000000,215.6000000000000000
2026-05-01 02:40:00+00,58.6000000000000000,45.2000000000000000,205.6000000000000000
2026-05-01 02:45:00+00,66.2000000000000000,48.8000000000000000,214.6000000000000000
2026-05-01 02:50:00+00,66.0000000000000000,36.8000000000000000,214.4000000000000000
2026-05-01 02:55:00+00,64.6000000000000000,41.0000000000000000,204.2000000000000000
2026-05-01 03:00:00+00,59.6000000000000000,52.8000000000000000,200.4000000000000000
2026-05-01 03:05:00+00,71.0000000000000000,40.4000000000000000,194.2000000000000000
2026-05-01 03:10:00+00,61.6000000000000000,36.2000000000000000,190.4000000000000000
2026-05-01 03:15:00+00,62.8000000000000000,53.0000000000000000,191.2000000000000000
2026-05-01 03:20:00+00,58.8000000000000000,56.0000000000000000,218.2000000000000000
2026-05-01 03:25:00+00,56.6000000000000000,43.8000000000000000,204.0000000000000000
2026-05-01 03:30:00+00,39.2000000000000000,45.0000000000000000,240.4000000000000000
2026-05-01 03:35:00+00,36.8000000000000000,43.6000000000000000,231.6000000000000000
2026-05-01 03:40:00+00,58.4000000000000000,38.0000000000000000,209.2000000000000000
2026-05-01 03:45:00+00,58.8000000000000000,33.4000000000000000,229.6000000000000000
2026-05-01 03:50:00+00,51.6000000000000000,36.0000000000000000,199.0000000000000000
2026-05-01 03:55:00+00,42.8000000000000000,49.0000000000000000,168.6000000000000000
2026-05-01 04:00:00+00,51.4000000000000000,36.8000000000000000,189.0000000000000000
2026-05-01 04:05:00+00,62.4000000000000000,36.8000000000000000,220.6000000000000000
2026-05-01 04:10:00+00,71.0000000000000000,37.6000000000000000,191.4000000000000000
2026-05-01 04:15:00+00,54.4000000000000000,44.2000000000000000,187.4000000000000000
2026-05-01 04:20:00+00,47.0000000000000000,43.2000000000000000,193.6000000000000000
2026-05-01 04:25:00+00,77.4000000000000000,71.0000000000000000,171.8000000000000000
2026-05-01 04:30:00+00,64.8000000000000000,51.4000000000000000,158.6000000000000000
2026-05-01 04:35:00+00,56.8000000000000000,50.2000000000000000,175.8000000000000000
2026-05-01 04:40:00+00,67.4000000000000000,43.4000000000000000,182.0000000000000000
2026-05-01 04:45:00+00,62.4000000000000000,38.4000000000000000,208.6000000000000000
2026-05-01 04:50:00+00,60.6000000000000000,62.8000000000000000,245.0000000000000000
2026-05-01 04:55:00+00,61.0000000000000000,44.6000000000000000,222.0000000000000000
2026-05-01 05:00:00+00,52.0000000000000000,36.2000000000000000,149.4000000000000000
2026-05-01 05:05:00+00,58.8000000000000000,50.8000000000000000,204.8000000000000000
2026-05-01 05:10:00+00,76.6000000000000000,48.6000000000000000,174.6000000000000000
2026-05-01 05:15:00+00,61.2000000000000000,52.6000000000000000,177.8000000000000000
2026-05-01 05:20:00+00,61.6000000000000000,52.0000000000000000,175.2000000000000000
2026-05-01 05:25:00+00,49.8000000000000000,39.8000000000000000,138.8000000000000000
2026-05-01 05:30:00+00,40.6000000000000000,57.0000000000000000,189.8000000000000000
2026-05-01 05:35:00+00,65.2000000000000000,53.0000000000000000,162.0000000000000000
2026-05-01 05:40:00+00,70.6000000000000000,54.0000000000000000,225.6000000000000000
2026-05-01 05:45:00+00,68.0000000000000000,55.8000000000000000,277.4000000000000000
2026-05-01 05:50:00+00,83.8000000000000000,63.6000000000000000,180.0000000000000000
2026-05-01 05:55:00+00,91.8000000000000000,64.6000000000000000,210.2000000000000000
2026-05-01 06:00:00+00,89.6000000000000000,48.6000000000000000,211.0000000000000000
2026-05-01 06:05:00+00,74.4000000000000000,38.4000000000000000,193.4000000000000000
2026-05-01 06:10:00+00,88.2000000000000000,54.2000000000000000,207.6000000000000000
2026-05-01 06:15:00+00,75.2000000000000000,68.0000000000000000,141.4000000000000000
2026-05-01 06:20:00+00,66.6000000000000000,65.8000000000000000,156.6000000000000000
2026-05-01 06:25:00+00,65.8000000000000000,55.6000000000000000,172.4000000000000000
2026-05-01 06:30:00+00,84.6000000000000000,59.6000000000000000,201.8000000000000000
2026-05-01 06:35:00+00,81.0000000000000000,62.2000000000000000,197.6000000000000000
2026-05-01 06:40:00+00,78.4000000000000000,50.0000000000000000,215.8000000000000000
2026-05-01 06:45:00+00,72.2000000000000000,58.8000000000000000,239.8000000000000000
2026-05-01 06:50:00+00,83.8000000000000000,53.2000000000000000,199.4000000000000000
2026-05-01 06:55:00+00,63.2000000000000000,60.2000000000000000,245.6000000000000000
2026-05-01 07:00:00+00,68.4000000000000000,56.6000000000000000,174.2000000000000000
2026-05-01 07:05:00+00,70.0000000000000000,63.2000000000000000,240.2000000000000000
2026-05-01 07:10:00+00,97.6000000000000000,51.2000000000000000,182.4000000000000000
2026-05-01 07:15:00+00,75.6000000000000000,48.4000000000000000,200.8000000000000000
2026-05-01 07:20:00+00,67.8000000000000000,69.0000000000000000,276.6000000000000000
2026-05-01 07:25:00+00,57.2000000000000000,74.4000000000000000,216.6000000000000000
2026-05-01 07:30:00+00,75.8000000000000000,75.4000000000000000,260.0000000000000000
2026-05-01 07:35:00+00,70.8000000000000000,75.0000000000000000,240.0000000000000000
2026-05-01 07:40:00+00,81.2000000000000000,76.2000000000000000,155.2000000000000000
2026-05-01 07:45:00+00,78.4000000000000000,61.6000000000000000,289.4000000000000000
2026-05-01 07:50:00+00,89.8000000000000000,76.2000000000000000,278.8000000000000000
2026-05-01 07:55:00+00,108.6000000000000000,73.2000000000000000,236.2000000000000000
2026-05-01 08:00:00+00,102.6000000000000000,67.6000000000000000,239.0000000000000000
2026-05-01 08:05:00+00,99.8000000000000000,48.6000000000000000,246.0000000000000000
2026-05-01 08:10:00+00,81.8000000000000000,64.2000000000000000,246.0000000000000000
2026-05-01 08:15:00+00,74.8000000000000000,57.2000000000000000,234.4000000000000000
2026-05-01 08:20:00+00,68.6000000000000000,54.2000000000000000,243.0000000000000000
2026-05-01 08:25:00+00,77.0000000000000000,55.6000000000000000,242.4000000000000000
2026-05-01 08:30:00+00,86.4000000000000000,63.0000000000000000,235.6000000000000000
2026-05-01 08:35:00+00,80.2000000000000000,54.6000000000000000,273.6000000000000000
2026-05-01 08:40:00+00,70.2000000000000000,59.6000000000000000,289.6000000000000000
2026-05-01 08:45:00+00,78.6000000000000000,67.8000000000000000,259.0000000000000000
2026-05-01 08:50:00+00,93.6000000000000000,64.0000000000000000,201.2000000000000000
2026-05-01 08:55:00+00,89.6000000000000000,49.2000000000000000,224.6000000000000000
2026-05-01 09:00:00+00,98.8000000000000000,64.2000000000000000,244.4000000000000000
2026-05-01 09:05:00+00,92.4000000000000000,49.8000000000000000,243.0000000000000000
2026-05-01 09:10:00+00,88.0000000000000000,53.4000000000000000,287.8000000000000000
2026-05-01 09:15:00+00,71.2000000000000000,49.8000000000000000,293.8000000000000000
2026-05-01 09:20:00+00,66.6000000000000000,48.8000000000000000,271.8000000000000000
2026-05-01 09:25:00+00,74.6000000000000000,63.0000000000000000,216.4000000000000000
2026-05-01 09:30:00+00,58.4000000000000000,69.4000000000000000,214.8000000000000000
2026-05-01 09:35:00+00,62.2000000000000000,53.2000000000000000,284.4000000000000000
2026-05-01 09:40:00+00,64.0000000000000000,76.2000000000000000,233.4000000000000000
2026-05-01 09:45:00+00,56.2000000000000000,59.4000000000000000,218.8000000000000000
2026-05-01 09:50:00+00,57.0000000000000000,72.2000000000000000,280.2000000000000000
2026-05-01 09:55:00+00,64.0000000000000000,75.8000000000000000,298.8000000000000000
2026-05-01 10:00:00+00,86.4000000000000000,88.0000000000000000,197.8000000000000000
2026-05-01 10:05:00+00,79.8000000000000000,93.6000000000000000,173.8000000000000000
2026-05-01 10:10:00+00,67.0000000000000000,80.4000000000000000,234.2000000000000000
2026-05-01 10:15:00+00,86.8000000000000000,68.6000000000000000,322.6000000000000000
2026-05-01 10:20:00+00,96.6000000000000000,66.4000000000000000,356.6000000000000000
2026-05-01 10:25:00+00,106.2000000000000000,55.6000000000000000,319.0000000000000000
2026-05-01 10:30:00+00,112.2000000000000000,63.6000000000000000,290.4000000000000000
2026-05-01 10:35:00+00,88.4000000000000000,69.8000000000000000,313.6000000000000000
2026-05-01 10:40:00+00,100.6000000000000000,73.6000000000000000,240.4000000000000000
2026-05-01 10:45:00+00,85.2000000000000000,64.4000000000000000,270.4000000000000000
2026-05-01 10:50:00+00,103.4000000000000000,76.4000000000000000,301.2000000000000000
2026-05-01 10:55:00+00,123.8000000000000000,66.2000000000000000,284.4000000000000000
2026-05-01 11:00:00+00,4.6000000000000000,1.2000000000000000,15.4000000000000000
2026-05-01 11:05:00+00,14.6000000000000000,9.8000000000000000,88.4000000000000000
2026-05-01 11:10:00+00,39.2000000000000000,22.6000000000000000,115.8000000000000000
2026-05-01 11:15:00+00,53.6000000000000000,23.0000000000000000,145.2000000000000000
2026-05-01 11:20:00+00,72.0000000000000000,35.0000000000000000,245.0000000000000000
2026-05-01 11:25:00+00,61.0000000000000000,52.2000000000000000,193.6000000000000000
2026-05-01 11:30:00+00,70.2000000000000000,45.2000000000000000,202.6000000000000000
2026-05-01 11:35:00+00,60.8000000000000000,47.2000000000000000,248.4000000000000000
2026-05-01 11:40:00+00,95.6000000000000000,68.0000000000000000,227.2000000000000000
2026-05-01 11:45:00+00,94.0000000000000000,45.8000000000000000,225.0000000000000000
2026-05-01 11:50:00+00,87.2000000000000000,59.8000000000000000,202.4000000000000000
2026-05-01 11:55:00+00,104.6000000000000000,60.4000000000000000,241.8000000000000000
2026-05-01 12:00:00+00,92.4000000000000000,60.2000000000000000,253.4000000000000000
2026-05-01 12:05:00+00,108.4000000000000000,47.8000000000000000,266.2000000000000000
2026-05-01 12:10:00+00,125.6000000000000000,49.8000000000000000,243.0000000000000000
2026-05-01 12:15:00+00,104.8000000000000000,69.2000000000000000,262.6000000000000000
2026-05-01 12:20:00+00,94.0000000000000000,69.4000000000000000,241.2000000000000000
2026-05-01 12:25:00+00,141.8000000000000000,58.4000000000000000,241.0000000000000000
2026-05-01 12:30:00+00,118.2000000000000000,63.0000000000000000,237.6000000000000000
2026-05-01 12:35:00+00,103.6000000000000000,70.0000000000000000,273.2000000000000000
2026-05-01 12:40:00+00,104.4000000000000000,50.0000000000000000,297.8000000000000000
2026-05-01 12:45:00+00,86.2000000000000000,44.0000000000000000,284.0000000000000000
2026-05-01 12:50:00+00,84.4000000000000000,50.0000000000000000,270.2000000000000000
2026-05-01 12:55:00+00,73.2000000000000000,57.4000000000000000,250.8000000000000000
2026-05-01 13:00:00+00,71.2000000000000000,46.2000000000000000,401.0000000000000000
2026-05-01 13:05:00+00,66.2000000000000000,65.4000000000000000,336.8000000000000000
2026-05-01 13:10:00+00,62.2000000000000000,63.6000000000000000,296.0000000000000000
2026-05-01 13:15:00+00,67.2000000000000000,60.0000000000000000,309.0000000000000000
2026-05-01 13:20:00+00,103.6000000000000000,57.0000000000000000,295.4000000000000000
2026-05-01 13:25:00+00,96.2000000000000000,62.6000000000000000,321.6000000000000000
2026-05-01 13:30:00+00,84.6000000000000000,58.6000000000000000,321.6000000000000000
2026-05-01 13:35:00+00,90.6000000000000000,75.0000000000000000,276.0000000000000000
2026-05-01 13:40:00+00,105.6000000000000000,61.4000000000000000,256.2000000000000000
2026-05-01 13:45:00+00,96.4000000000000000,64.2000000000000000,279.4000000000000000
2026-05-01 13:50:00+00,85.8000000000000000,87.6000000000000000,342.6000000000000000
2026-05-01 13:55:00+00,67.6000000000000000,71.2000000000000000,268.8000000000000000
2026-05-01 14:00:00+00,93.2000000000000000,77.4000000000000000,257.0000000000000000
2026-05-01 14:05:00+00,100.6000000000000000,78.0000000000000000,267.4000000000000000
2026-05-01 14:10:00+00,92.2000000000000000,62.8000000000000000,299.6000000000000000
2026-05-01 14:15:00+00,104.6000000000000000,69.0000000000000000,297.4000000000000000
2026-05-01 14:20:00+00,99.6000000000000000,53.0000000000000000,307.6000000000000000
2026-05-01 14:25:00+00,100.8000000000000000,82.8000000000000000,266.2000000000000000
2026-05-01 14:30:00+00,89.8000000000000000,86.0000000000000000,319.8000000000000000
2026-05-01 14:35:00+00,112.4000000000000000,51.6000000000000000,320.6000000000000000
2026-05-01 14:40:00+00,106.4000000000000000,70.2000000000000000,359.6000000000000000
2026-05-01 14:45:00+00,79.8000000000000000,54.4000000000000000,429.0000000000000000
2026-05-01 14:50:00+00,76.0000000000000000,80.2000000000000000,254.6000000000000000
2026-05-01 14:55:00+00,93.6000000000000000,71.0000000000000000,279.8000000000000000
2026-05-01 15:00:00+00,83.4000000000000000,70.6000000000000000,287.4000000000000000
2026-05-01 15:05:00+00,88.8000000000000000,75.2000000000000000,392.6000000000000000
2026-05-01 15:10:00+00,87.8000000000000000,98.2000000000000000,336.6000000000000000
2026-05-01 15:15:00+00,111.4000000000000000,100.6000000000000000,299.4000000000000000
2026-05-01 15:20:00+00,105.6000000000000000,91.4000000000000000,323.4000000000000000
2026-05-01 15:25:00+00,114.0000000000000000,87.6000000000000000,328.8000000000000000
2026-05-01 15:30:00+00,103.2000000000000000,71.0000000000000000,291.0000000000000000
2026-05-01 15:35:00+00,114.4000000000000000,75.6000000000000000,311.2000000000000000
2026-05-01 15:40:00+00,107.4000000000000000,86.6000000000000000,351.8000000000000000
2026-05-01 15:45:00+00,92.8000000000000000,95.6000000000000000,411.6000000000000000
2026-05-01 15:50:00+00,106.6000000000000000,72.0000000000000000,277.8000000000000000
