type_id,name,daily_upd,daily_creat,update_pct
33199,Scan Pinpointing Array II,   49.38,   24.13,  67.18
12019,Sacrilege,   34.25,   16.75,  67.16
11319,800mm Crystalline Carbonide Restrained Plates,   57.50,   28.13,  67.15
31376,Small Capacitor Control Circuit II,   40.88,   20.00,  67.15
28811,Mid-grade Virtue Epsilon,   53.38,   26.13,  67.14
34562,Svipul,   24.25,   11.88,  67.13
56202,Athanor Upwell Quantum Core,   12.75,    6.25,  67.11
13984,Dark Blood Thermal Armor Hardener,   40.00,   19.63,  67.09
23152,Blood Raider Power Redistributor,   14.25,    7.00,  67.06
19011,Coreli C-Type Small Armor Repairer,   14.75,    7.25,  67.05
10842,X-Large Shield Booster II,   15.00,    7.38,  67.04
13956,True Sansha Large Armor Repairer,   30.50,   15.00,  67.03
19540,High-grade Snake Alpha,   17.75,    8.75,  66.98
47700,Unstable Stasis Webifier Mutaplasmid,   46.13,   22.75,  66.97
42840,Rapid Deployment Charge,   30.88,   15.25,  66.94
28377,Caldari Navy Heavy Assault Missile Launcher,   16.88,    8.38,  66.83
10155,Improved Blue Pill Booster,   24.63,   12.25,  66.78
23134,Takmahl Dynamic Gauge,   27.63,   13.75,  66.77
15466,Standard Drop Booster,   35.13,   17.50,  66.75
18698,Core X-Type 100MN Afterburner,   40.88,   20.38,  66.73
90522,Gravid Ice Harvester Mutaplasmid,   27.75,   13.88,  66.67
31011,Medium Explosive Armor Reinforcer I,   14.75,    7.38,  66.67
92387,Vedmak Unbridled Glory SKIN,   13.75,    6.88,  66.67
22977,Federation Navy Antimatter Charge M,   12.50,    6.25,  66.67
31274,Small Ionic Field Projector I,   11.25,    5.63,  66.67
47930,Occult M,   41.38,   20.75,  66.60
17922,Ashimmu,   36.38,   18.25,  66.59
11541,Photon Microprocessor,   24.38,   12.25,  66.55
17920,Bhaalgorn,   22.38,   11.25,  66.54
41191,Sentient Sensor Booster,   33.50,   16.88,  66.50
52254,Draugur,   15.88,    8.00,  66.49
19107,Corpum C-Type Medium Energy Nosferatu,   24.50,   12.38,  66.44
27174,Zainou 'Beancounter' Reprocessing RX-804,   22.75,   11.50,  66.42
14134,Dark Blood Power Diagnostic System,   31.63,   16.00,  66.40
47734,Unstable Warp Disruptor Mutaplasmid,   32.25,   16.38,  66.32
37612,True Sansha Warp Disruption Field Generator,   24.13,   12.25,  66.32
28698,Lime Mykoserocin,   28.00,   14.25,  66.27
23559,Warden I,   26.75,   13.63,  66.25
28302,'Integrated' Warrior,   13.25,    6.75,  66.25
40357,Capital Shield Extender II,   12.00,    6.13,  66.21
2873,125mm Gatling AutoCannon II,   29.38,   15.00,  66.20
32311,Typhoon Fleet Issue,   11.75,    6.00,  66.20
94010,Caldari Navy Bastion Module,   21.00,   10.75,  66.14
92036,Tick EV-300-I,   15.38,    7.88,  66.13
85087,Tholos,   23.63,   12.13,  66.08
12563,Scorch S,   49.38,   25.38,  66.05
90739,Historic Yoiul Festival SKIN Crate,   12.88,    6.63,  66.03
49725,Unstable Magnetic Field Stabilizer Mutaplasmid,   29.88,   15.38,  66.02
12753,Impel,   12.38,    6.38,  66.00
16667,Neo Mercurite,   19.88,   10.25,  65.98
13957,Dark Blood Large Armor Repairer,   19.63,   10.13,  65.97
21888,Shield Command Mindlink,   23.25,   12.00,  65.96
48434,Unstable Medium Cap Battery Mutaplasmid,   15.00,    7.75,  65.93
20501,High-grade Amulet Beta,   14.75,    7.63,  65.92
21733,Angel Dynamic Calibrator,   13.50,    7.00,  65.85
56069,Proximity-15 'Extraction' Filament,   23.38,   12.13,  65.85
42695,Shield Harmonizing Charge,   19.75,   10.25,  65.83
47928,Baryon Exotic Plasma M,   32.75,   17.00,  65.83
11539,Nanoelectrical Microprocessor,   16.38,    8.50,  65.83
24531,Nova Fury Cruise Missile,   12.75,    6.63,  65.81
31358,Small Ancillary Current Router I,   51.63,   26.88,  65.76
93059,Republic Defense Booster IV,   12.00,    6.25,  65.75
45629,Proteus Core - Augmented Fusion Reactor,   28.25,   14.75,  65.70
28808,Mid-grade Virtue Alpha,   13.88,    7.25,  65.68
15478,Strong Drop Booster,   33.00,   17.25,  65.67
16367,Prototype Compact Explosive Armor Hardener I,   38.00,   19.88,  65.66
90610,Event Horizon Black Matte - Limited,   16.00,    8.38,  65.64
32414,Domination Target Painter,   31.25,   16.38,  65.62
18837,Corpum C-Type Explosive Energized Membrane,   25.25,   13.25,  65.58
41491,Capital Capacitor Booster I,   12.13,    6.38,  65.54
31936,Navy Micro Auxiliary Power Core,   28.75,   15.13,  65.53
13260,Inherent Implants 'Squire' Capacitor Systems Operation EO-603,   11.88,    6.25,  65.52
23049,Caldari Navy Iridium Charge L,   14.00,    7.38,  65.50
3598,Medium Remote Shield Booster II,   11.38,    6.00,  65.47
41411,Networked Sensor Array,   15.38,    8.13,  65.43
2559,Ladar ECM II,   43.75,   23.13,  65.42
31922,Caldari Navy Small Shield Extender,   21.75,   11.50,  65.41
15615,Imperial Navy General Insignia I,   38.88,   20.63,  65.34
23029,Caldari Navy Uranium Charge M,   16.00,    8.50,  65.31
57471,R-O Trigger Neurolink Conduit,   16.00,    8.50,  65.31
23057,Dragonfly I,   13.63,    7.25,  65.27
81040,Avalanche,   13.38,    7.13,  65.24
40346,Siren I,   15.25,    8.13,  65.24
37627,Corpum A-Type Medium Energy Neutralizer,   18.00,    9.63,  65.16
3534,CONCORD Capital Armor Repairer,   17.75,    9.50,  65.14
11184,Crusader,   32.88,   17.63,  65.10
49736,Gravid Entropic Radiation Sink Mutaplasmid,   39.38,   21.13,  65.08
22122,Mid-grade Amulet Epsilon,   24.63,   13.25,  65.02
14074,Shadow Serpentis Multispectrum Energized Membrane,   70.88,   38.25,  64.95
17732,Tempest Fleet Issue,   23.63,   12.75,  64.95
11448,Electromagnetic Physics,   20.38,   11.00,  64.94
11534,Gravimetric Sensor Cluster,   10.88,    5.88,  64.93
11558,Sustained Shield Emitter,   18.50,   10.00,  64.91
14280,350mm Carbide Railgun I,   13.88,    7.50,  64.91
12735,Prowler,   13.88,    7.50,  64.91
62519,Compressed Veldspar IV-Grade,   11.75,    6.38,  64.83
42833,Rapid Repair Charge,   14.50,    7.88,  64.80
47827,Gravid Medium Energy Neutralizer Mutaplasmid,   11.50,    6.25,  64.79
45605,Proteus Offensive - Drone Synthesis Projector,   20.00,   10.88,  64.78
90468,Gravid Modulated Strip Miner Mutaplasmid,   81.38,   44.25,  64.78
45591,Tengu Defensive - Amplification Node,   27.13,   14.75,  64.78
22570,Inherent Implants 'Yeti' Ice Harvesting IH-1003,   14.25,    7.75,  64.77
41202,Sentient Damage Control,   18.38,   10.00,  64.76
27260,Poteque 'Prospector' Environmental Analysis EY-1005,   22.50,   12.25,  64.75
8103,Advanced 'Limos' Heavy Missile Bay I,   12.63,    6.88,  64.74
11563,Micro Auxiliary Power Core I,   50.88,   27.75,  64.71
1978,Tracking Computer II,   90.25,   49.25,  64.70
62625,Large Asteroid Ore Compressor I,   23.13,   12.63,  64.69
49740,Gravid Ballistic Control System Mutaplasmid,   55.63,   30.38,  64.68
14112,Shadow Serpentis 1MN Afterburner,   14.88,    8.13,  64.67
16062,Caldari Navy Cruise Missile Launcher,   22.88,   12.50,  64.66
19219,Pithum B-Type Thermal Shield Amplifier,   20.13,   11.00,  64.66
47735,Gravid Warp Disruptor Mutaplasmid,   26.50,   14.50,  64.63
92469,Torafugu TD-900-I,   13.25,    7.25,  64.63
22108,Mid-grade Crystal Beta,   18.50,   10.13,  64.63
92462,Darter TP-600-I,   18.25,   10.00,  64.60
2571,Gravimetric ECM II,   39.00,   21.38,  64.60
23527,Drone Link Augmentor I,  149.00,   81.75,  64.57
21926,Republic Fleet Proton L,   11.38,    6.25,  64.54
12729,Crane,   23.88,   13.13,  64.53
14043,Dread Guristas EM Shield Amplifier,   32.50,   17.88,  64.52
16669,Ferrofluid,   17.50,    9.63,  64.52
13964,Dark Blood Small Armor Repairer,   11.13,    6.13,  64.49
56066,Glorification-5 'Devana' Filament,   11.13,    6.13,  64.49
94009,Federation Navy Bastion Module,   46.50,   25.63,  64.47
1436,Auto Targeting System II,   28.13,   15.50,  64.47
11365,Vengeance,   17.00,    9.38,  64.45
15909,Caldari Navy EM Shield Amplifier,   10.88,    6.00,  64.44
33139,Clone Soldier Recruiter Tag,   10.88,    6.00,  64.44
20443,Ogdin's Eye Coordination Enhancer,   20.38,   11.25,  64.43
34575,Antikythera Element,   56.00,   31.00,  64.37
31802,Medium Core Defense Field Purger I,   28.88,   16.00,  64.35
62568,Compressed Arkonor,   25.25,   14.00,  64.33
48430,Unstable Small Cap Battery Mutaplasmid,   18.25,   10.13,  64.32
31161,Medium Hyperspatial Velocity Optimizer I,   21.63,   12.00,  64.31
11540,Quantum Microprocessor,   22.75,   12.63,  64.31
22111,Mid-grade Crystal Gamma,   23.88,   13.25,  64.31
267,Scourge Torpedo,   21.38,   11.88,  64.29
13237,Eifyr and Co. 'Rogue' Navigation NN-603,   13.50,    7.50,  64.29
22474,Damnation,   12.38,    6.88,  64.29
27411,Guristas Scourge Heavy Assault Missile,   13.25,    7.38,  64.24
90733,Mining Laser Efficiency Charge,   18.63,   10.38,  64.22
19221,Pithum B-Type Kinetic Shield Amplifier,   14.13,    7.88,  64.20
4573,Medium ACM Compact Armor Repairer,   10.75,    6.00,  64.18
47806,Unstable Large Shield Extender Mutaplasmid,   35.38,   19.75,  64.17
41308,Restrained Compounds,   13.88,    7.75,  64.16
2510,Inferno Torpedo,   24.38,   13.63,  64.14
35925,Standup Heavy Energy Neutralizer I,   17.63,    9.88,  64.09
52310,Radiation Absorption Thruster,   15.13,    8.50,  64.02
41199,Shadow Serpentis Remote Sensor Booster,   32.25,   18.13,  64.02
7087,Mega Modulated Pulse Energy Beam I,   12.88,    7.25,  63.98
15963,Imperial Navy Large EMP Smartbomb,   91.50,   51.63,  63.93
18865,Corpum A-Type Thermal Energized Membrane,   26.13,   14.75,  63.91
31790,Medium Core Defense Field Extender I,  136.88,   77.38,  63.89
20161,High-grade Crystal Omega,   15.25,    8.63,  63.87
12034,Hound,   50.50,   28.63,  63.82
22120,Mid-grade Amulet Beta,   19.63,   11.13,  63.82
8295,Type-D Restrained Shield Flux Coil,   13.88,    7.88,  63.79
3359,Connections,   16.50,    9.38,  63.77
3995,Large EMP Smartbomb II,   19.13,   10.88,  63.75
9135,425mm Medium 'Scout' Autocannon I,   12.75,    7.25,  63.75
16497,Heavy Ghoul Compact Energy Nosferatu,   26.38,   15.00,  63.75
33522,'Yurt' Mobile Depot,   13.63,    7.75,  63.74
28752,ORE Ice Harvester,   23.25,   13.25,  63.70
19149,Pithum B-Type Medium Remote Shield Booster,   24.75,   14.13,  63.67
60244,CONCORD Rogue Analysis Beacon,   15.75,    9.00,  63.64
8759,125mm Light 'Scout' Autocannon I,   13.13,    7.50,  63.64
11229,Explosive Energized Membrane II,   11.38,    6.50,  63.64
