"period start","updates/m","creations/m","sales/m","deletions/m","total/m"
"2026-04-21 04:55:00+00",67.8000000000000000,54.6000000000000000,165.0000000000000000,50.2000000000000000,337.6000000000000000
"2026-04-21 05:00:00+00",84.0000000000000000,54.2000000000000000,174.4000000000000000,44.4000000000000000,357.0000000000000000
"2026-04-21 05:05:00+00",97.6000000000000000,61.6000000000000000,151.2000000000000000,47.4000000000000000,357.8000000000000000
"2026-04-21 05:10:00+00",69.2000000000000000,50.4000000000000000,134.6000000000000000,60.8000000000000000,315.0000000000000000
"2026-04-21 05:15:00+00",69.2000000000000000,47.8000000000000000,189.8000000000000000,24.0000000000000000,330.8000000000000000
"2026-04-21 05:20:00+00",63.8000000000000000,46.8000000000000000,188.4000000000000000,53.4000000000000000,352.4000000000000000
"2026-04-21 05:25:00+00",65.2000000000000000,37.2000000000000000,142.2000000000000000,36.2000000000000000,280.8000000000000000
"2026-04-21 05:30:00+00",55.4000000000000000,43.8000000000000000,169.8000000000000000,41.6000000000000000,310.6000000000000000
"2026-04-21 05:35:00+00",66.8000000000000000,54.0000000000000000,149.8000000000000000,62.4000000000000000,333.0000000000000000
"2026-04-21 05:40:00+00",76.6000000000000000,47.2000000000000000,176.6000000000000000,38.2000000000000000,338.6000000000000000
"2026-04-21 05:45:00+00",91.4000000000000000,49.2000000000000000,244.2000000000000000,41.2000000000000000,426.0000000000000000
"2026-04-21 05:50:00+00",97.2000000000000000,50.4000000000000000,194.4000000000000000,38.6000000000000000,380.6000000000000000
"2026-04-21 05:55:00+00",108.4000000000000000,57.4000000000000000,122.8000000000000000,43.2000000000000000,331.8000000000000000
"2026-04-21 06:00:00+00",74.2000000000000000,65.4000000000000000,145.0000000000000000,36.4000000000000000,321.0000000000000000
"2026-04-21 06:05:00+00",98.8000000000000000,60.8000000000000000,165.4000000000000000,50.2000000000000000,375.2000000000000000
"2026-04-21 06:10:00+00",76.6000000000000000,57.6000000000000000,187.6000000000000000,64.6000000000000000,386.4000000000000000
"2026-04-21 06:15:00+00",83.2000000000000000,50.0000000000000000,149.2000000000000000,44.2000000000000000,326.6000000000000000
"2026-04-21 06:20:00+00",102.0000000000000000,49.6000000000000000,146.6000000000000000,44.2000000000000000,342.4000000000000000
"2026-04-21 06:25:00+00",104.4000000000000000,57.6000000000000000,120.2000000000000000,62.0000000000000000,344.2000000000000000
"2026-04-21 06:30:00+00",104.4000000000000000,49.6000000000000000,195.6000000000000000,32.0000000000000000,381.6000000000000000
"2026-04-21 06:35:00+00",100.2000000000000000,75.8000000000000000,209.2000000000000000,57.2000000000000000,442.4000000000000000
"2026-04-21 06:40:00+00",107.6000000000000000,68.4000000000000000,154.0000000000000000,48.4000000000000000,378.4000000000000000
"2026-04-21 06:45:00+00",102.0000000000000000,73.6000000000000000,142.4000000000000000,40.2000000000000000,358.2000000000000000
"2026-04-21 06:50:00+00",106.8000000000000000,55.2000000000000000,168.0000000000000000,42.4000000000000000,372.4000000000000000
"2026-04-21 06:55:00+00",67.6000000000000000,48.0000000000000000,114.4000000000000000,47.0000000000000000,277.0000000000000000
"2026-04-21 07:00:00+00",97.6000000000000000,45.2000000000000000,157.8000000000000000,44.0000000000000000,344.6000000000000000
"2026-04-21 07:05:00+00",103.8000000000000000,45.8000000000000000,128.6000000000000000,44.2000000000000000,322.4000000000000000
"2026-04-21 07:10:00+00",98.4000000000000000,55.0000000000000000,177.2000000000000000,44.4000000000000000,375.0000000000000000
"2026-04-21 07:15:00+00",101.2000000000000000,54.6000000000000000,171.8000000000000000,61.6000000000000000,389.2000000000000000
"2026-04-21 07:20:00+00",127.2000000000000000,80.4000000000000000,161.2000000000000000,44.0000000000000000,412.8000000000000000
"2026-04-21 07:25:00+00",113.6000000000000000,59.0000000000000000,173.0000000000000000,51.8000000000000000,397.4000000000000000
"2026-04-21 07:30:00+00",81.6000000000000000,64.0000000000000000,193.8000000000000000,46.2000000000000000,385.6000000000000000
"2026-04-21 07:35:00+00",77.2000000000000000,60.4000000000000000,184.2000000000000000,42.8000000000000000,364.6000000000000000
"2026-04-21 07:40:00+00",92.2000000000000000,53.2000000000000000,193.8000000000000000,55.8000000000000000,395.0000000000000000
"2026-04-21 07:45:00+00",76.0000000000000000,49.8000000000000000,213.0000000000000000,49.0000000000000000,387.8000000000000000
"2026-04-21 07:50:00+00",80.4000000000000000,54.6000000000000000,201.2000000000000000,45.2000000000000000,381.4000000000000000
"2026-04-21 07:55:00+00",92.2000000000000000,47.6000000000000000,195.6000000000000000,46.2000000000000000,381.6000000000000000
"2026-04-21 08:00:00+00",79.2000000000000000,41.2000000000000000,193.0000000000000000,62.2000000000000000,375.6000000000000000
"2026-04-21 08:05:00+00",71.8000000000000000,47.0000000000000000,222.8000000000000000,48.8000000000000000,390.4000000000000000
"2026-04-21 08:10:00+00",84.8000000000000000,43.8000000000000000,291.8000000000000000,52.4000000000000000,472.8000000000000000
"2026-04-21 08:15:00+00",74.8000000000000000,80.8000000000000000,126.8000000000000000,40.6000000000000000,323.0000000000000000
"2026-04-21 08:20:00+00",79.6000000000000000,50.8000000000000000,180.8000000000000000,57.8000000000000000,369.0000000000000000
"2026-04-21 08:25:00+00",79.4000000000000000,50.2000000000000000,192.4000000000000000,52.8000000000000000,374.8000000000000000
"2026-04-21 08:30:00+00",74.4000000000000000,46.0000000000000000,139.6000000000000000,53.2000000000000000,313.2000000000000000
"2026-04-21 08:35:00+00",77.0000000000000000,53.2000000000000000,203.4000000000000000,35.2000000000000000,368.8000000000000000
"2026-04-21 08:40:00+00",70.0000000000000000,42.2000000000000000,251.0000000000000000,58.4000000000000000,421.6000000000000000
"2026-04-21 08:45:00+00",86.6000000000000000,39.0000000000000000,247.4000000000000000,43.6000000000000000,416.6000000000000000
"2026-04-21 08:50:00+00",88.2000000000000000,51.4000000000000000,179.2000000000000000,61.2000000000000000,380.0000000000000000
"2026-04-21 08:55:00+00",49.0000000000000000,51.8000000000000000,146.4000000000000000,43.4000000000000000,290.6000000000000000
"2026-04-21 09:00:00+00",82.8000000000000000,52.2000000000000000,130.6000000000000000,84.8000000000000000,350.4000000000000000
"2026-04-21 09:05:00+00",73.2000000000000000,43.6000000000000000,151.6000000000000000,34.2000000000000000,302.6000000000000000
"2026-04-21 09:10:00+00",63.6000000000000000,58.0000000000000000,182.6000000000000000,40.4000000000000000,344.6000000000000000
"2026-04-21 09:15:00+00",85.8000000000000000,67.2000000000000000,168.8000000000000000,34.4000000000000000,356.2000000000000000
"2026-04-21 09:20:00+00",91.4000000000000000,53.6000000000000000,150.0000000000000000,52.2000000000000000,347.2000000000000000
"2026-04-21 09:25:00+00",78.4000000000000000,46.2000000000000000,197.0000000000000000,37.2000000000000000,358.8000000000000000
"2026-04-21 09:30:00+00",76.2000000000000000,51.6000000000000000,183.6000000000000000,43.0000000000000000,354.4000000000000000
"2026-04-21 09:35:00+00",98.6000000000000000,53.8000000000000000,175.0000000000000000,47.4000000000000000,374.8000000000000000
"2026-04-21 09:40:00+00",83.2000000000000000,66.6000000000000000,197.2000000000000000,44.8000000000000000,391.8000000000000000
"2026-04-21 09:45:00+00",72.6000000000000000,40.8000000000000000,211.4000000000000000,51.8000000000000000,376.6000000000000000
"2026-04-21 09:50:00+00",68.0000000000000000,44.4000000000000000,170.8000000000000000,45.0000000000000000,328.2000000000000000
"2026-04-21 09:55:00+00",72.8000000000000000,57.6000000000000000,253.0000000000000000,44.6000000000000000,428.0000000000000000
"2026-04-21 10:00:00+00",85.4000000000000000,58.6000000000000000,193.8000000000000000,40.4000000000000000,378.2000000000000000
"2026-04-21 10:05:00+00",75.0000000000000000,56.2000000000000000,167.8000000000000000,42.0000000000000000,341.0000000000000000
"2026-04-21 10:10:00+00",75.0000000000000000,65.8000000000000000,216.4000000000000000,54.6000000000000000,411.8000000000000000
"2026-04-21 10:15:00+00",82.6000000000000000,62.8000000000000000,233.8000000000000000,57.0000000000000000,436.2000000000000000
"2026-04-21 10:20:00+00",65.0000000000000000,55.6000000000000000,259.6000000000000000,52.4000000000000000,432.6000000000000000
"2026-04-21 10:25:00+00",67.4000000000000000,59.0000000000000000,243.2000000000000000,69.2000000000000000,438.8000000000000000
"2026-04-21 10:30:00+00",72.8000000000000000,65.2000000000000000,161.0000000000000000,52.8000000000000000,351.8000000000000000
"2026-04-21 10:35:00+00",86.0000000000000000,65.8000000000000000,195.6000000000000000,52.4000000000000000,399.8000000000000000
"2026-04-21 10:40:00+00",68.8000000000000000,61.8000000000000000,252.4000000000000000,53.8000000000000000,436.8000000000000000
"2026-04-21 10:45:00+00",105.0000000000000000,63.0000000000000000,185.4000000000000000,73.4000000000000000,426.8000000000000000
"2026-04-21 10:50:00+00",96.6000000000000000,57.2000000000000000,232.6000000000000000,46.6000000000000000,433.0000000000000000
"2026-04-21 10:55:00+00",50.8000000000000000,46.0000000000000000,69.6000000000000000,52.8000000000000000,219.2000000000000000
"2026-04-21 11:00:00+00",0.80000000000000000000,0.80000000000000000000,0E-20,0E-20,1.6000000000000000
"2026-04-21 11:05:00+00",82.6000000000000000,0E-20,35.0000000000000000,2800.4000000000000000,2918.0000000000000000
"2026-04-21 11:10:00+00",387.4000000000000000,7.8000000000000000,87.6000000000000000,11.2000000000000000,494.0000000000000000
"2026-04-21 11:15:00+00",68.8000000000000000,24.4000000000000000,93.4000000000000000,29.2000000000000000,215.8000000000000000
"2026-04-21 11:20:00+00",49.2000000000000000,37.0000000000000000,142.6000000000000000,36.8000000000000000,265.6000000000000000
"2026-04-21 11:25:00+00",76.0000000000000000,42.6000000000000000,155.2000000000000000,40.0000000000000000,313.8000000000000000
"2026-04-21 11:30:00+00",96.4000000000000000,51.0000000000000000,161.0000000000000000,42.6000000000000000,351.0000000000000000
"2026-04-21 11:35:00+00",122.8000000000000000,47.4000000000000000,223.8000000000000000,46.4000000000000000,440.4000000000000000
"2026-04-21 11:40:00+00",106.8000000000000000,40.8000000000000000,185.4000000000000000,65.8000000000000000,398.8000000000000000
"2026-04-21 11:45:00+00",95.0000000000000000,42.6000000000000000,275.4000000000000000,58.0000000000000000,471.0000000000000000
"2026-04-21 11:50:00+00",96.2000000000000000,34.0000000000000000,199.0000000000000000,52.4000000000000000,381.6000000000000000
"2026-04-21 11:55:00+00",73.2000000000000000,25.2000000000000000,202.0000000000000000,47.4000000000000000,347.8000000000000000
"2026-04-21 12:00:00+00",95.0000000000000000,48.8000000000000000,251.2000000000000000,44.6000000000000000,439.6000000000000000
"2026-04-21 12:05:00+00",92.6000000000000000,79.4000000000000000,182.6000000000000000,51.4000000000000000,406.0000000000000000
"2026-04-21 12:10:00+00",101.0000000000000000,64.2000000000000000,165.6000000000000000,71.8000000000000000,402.6000000000000000
"2026-04-21 12:15:00+00",89.2000000000000000,43.6000000000000000,151.6000000000000000,49.6000000000000000,334.0000000000000000
"2026-04-21 12:20:00+00",84.2000000000000000,39.8000000000000000,221.4000000000000000,54.0000000000000000,399.4000000000000000
"2026-04-21 12:25:00+00",79.8000000000000000,44.2000000000000000,220.8000000000000000,86.8000000000000000,431.6000000000000000
"2026-04-21 12:30:00+00",92.8000000000000000,56.2000000000000000,233.4000000000000000,70.6000000000000000,453.0000000000000000
"2026-04-21 12:35:00+00",103.0000000000000000,58.4000000000000000,267.0000000000000000,83.8000000000000000,512.2000000000000000
"2026-04-21 12:40:00+00",96.8000000000000000,66.2000000000000000,256.0000000000000000,66.0000000000000000,485.0000000000000000
"2026-04-21 12:45:00+00",107.8000000000000000,56.8000000000000000,244.8000000000000000,62.6000000000000000,472.0000000000000000
"2026-04-21 12:50:00+00",109.8000000000000000,49.6000000000000000,276.6000000000000000,52.6000000000000000,488.6000000000000000
"2026-04-21 12:55:00+00",71.4000000000000000,57.6000000000000000,202.4000000000000000,72.4000000000000000,403.8000000000000000
"2026-04-21 13:00:00+00",87.4000000000000000,57.0000000000000000,278.6000000000000000,49.8000000000000000,472.8000000000000000
"2026-04-21 13:05:00+00",85.0000000000000000,61.8000000000000000,238.8000000000000000,83.8000000000000000,469.4000000000000000
"2026-04-21 13:10:00+00",109.8000000000000000,71.2000000000000000,206.6000000000000000,68.8000000000000000,456.4000000000000000
"2026-04-21 13:15:00+00",84.0000000000000000,74.2000000000000000,209.2000000000000000,51.8000000000000000,419.2000000000000000
"2026-04-21 13:20:00+00",89.2000000000000000,67.4000000000000000,227.0000000000000000,66.0000000000000000,449.6000000000000000
"2026-04-21 13:25:00+00",94.8000000000000000,60.6000000000000000,247.0000000000000000,56.2000000000000000,458.6000000000000000
"2026-04-21 13:30:00+00",101.6000000000000000,72.6000000000000000,200.2000000000000000,62.8000000000000000,437.2000000000000000
"2026-04-21 13:35:00+00",110.8000000000000000,67.2000000000000000,198.4000000000000000,59.0000000000000000,435.4000000000000000
"2026-04-21 13:40:00+00",91.4000000000000000,64.6000000000000000,280.8000000000000000,64.4000000000000000,501.2000000000000000
"2026-04-21 13:45:00+00",103.2000000000000000,85.2000000000000000,282.6000000000000000,90.8000000000000000,561.8000000000000000
"2026-04-21 13:50:00+00",111.6000000000000000,81.0000000000000000,321.8000000000000000,76.2000000000000000,590.6000000000000000
"2026-04-21 13:55:00+00",112.8000000000000000,84.8000000000000000,293.8000000000000000,78.2000000000000000,569.6000000000000000
"2026-04-21 14:00:00+00",106.4000000000000000,66.8000000000000000,296.2000000000000000,73.0000000000000000,542.4000000000000000
"2026-04-21 14:05:00+00",97.0000000000000000,69.6000000000000000,227.8000000000000000,96.0000000000000000,490.4000000000000000
"2026-04-21 14:10:00+00",123.4000000000000000,88.8000000000000000,271.0000000000000000,73.4000000000000000,556.6000000000000000
"2026-04-21 14:15:00+00",108.8000000000000000,82.6000000000000000,306.0000000000000000,59.6000000000000000,557.0000000000000000
"2026-04-21 14:20:00+00",127.2000000000000000,66.8000000000000000,277.0000000000000000,56.4000000000000000,527.4000000000000000
"2026-04-21 14:25:00+00",145.8000000000000000,79.6000000000000000,281.2000000000000000,62.8000000000000000,569.4000000000000000
"2026-04-21 14:30:00+00",143.4000000000000000,91.2000000000000000,240.2000000000000000,85.0000000000000000,559.8000000000000000
"2026-04-21 14:35:00+00",121.6000000000000000,71.8000000000000000,254.2000000000000000,47.8000000000000000,495.4000000000000000
"2026-04-21 14:40:00+00",121.6000000000000000,84.0000000000000000,255.2000000000000000,59.2000000000000000,520.0000000000000000
"2026-04-21 14:45:00+00",133.0000000000000000,61.2000000000000000,293.4000000000000000,66.2000000000000000,553.8000000000000000
"2026-04-21 14:50:00+00",132.6000000000000000,60.0000000000000000,249.8000000000000000,68.0000000000000000,510.4000000000000000
"2026-04-21 14:55:00+00",161.2000000000000000,87.2000000000000000,267.4000000000000000,70.2000000000000000,586.0000000000000000
"2026-04-21 15:00:00+00",131.8000000000000000,78.8000000000000000,334.8000000000000000,67.6000000000000000,613.0000000000000000
"2026-04-21 15:05:00+00",139.6000000000000000,78.4000000000000000,262.0000000000000000,102.0000000000000000,582.0000000000000000
"2026-04-21 15:10:00+00",146.0000000000000000,65.6000000000000000,383.0000000000000000,90.2000000000000000,684.8000000000000000
"2026-04-21 15:15:00+00",125.6000000000000000,68.2000000000000000,334.8000000000000000,89.2000000000000000,617.8000000000000000
"2026-04-21 15:20:00+00",102.8000000000000000,57.0000000000000000,289.8000000000000000,69.2000000000000000,518.8000000000000000
"2026-04-21 15:25:00+00",134.0000000000000000,82.8000000000000000,245.0000000000000000,67.2000000000000000,529.0000000000000000
"2026-04-21 15:30:00+00",126.2000000000000000,71.2000000000000000,292.2000000000000000,81.6000000000000000,571.2000000000000000
"2026-04-21 15:35:00+00",112.2000000000000000,71.8000000000000000,298.4000000000000000,57.2000000000000000,539.6000000000000000
"2026-04-21 15:40:00+00",110.8000000000000000,78.6000000000000000,372.4000000000000000,75.6000000000000000,637.4000000000000000
"2026-04-21 15:45:00+00",109.2000000000000000,62.2000000000000000,233.8000000000000000,79.4000000000000000,484.6000000000000000
"2026-04-21 15:50:00+00",109.2000000000000000,74.8000000000000000,281.0000000000000000,60.0000000000000000,525.0000000000000000
"2026-04-21 15:55:00+00",115.8000000000000000,74.4000000000000000,250.6000000000000000,72.4000000000000000,513.2000000000000000
"2026-04-21 16:00:00+00",120.2000000000000000,88.4000000000000000,235.4000000000000000,79.4000000000000000,523.4000000000000000
"2026-04-21 16:05:00+00",134.0000000000000000,101.4000000000000000,292.6000000000000000,57.2000000000000000,585.2000000000000000
"2026-04-21 16:10:00+00",141.0000000000000000,93.4000000000000000,260.4000000000000000,62.6000000000000000,557.4000000000000000
"2026-04-21 16:15:00+00",133.2000000000000000,77.0000000000000000,209.0000000000000000,83.0000000000000000,502.2000000000000000
"2026-04-21 16:20:00+00",113.4000000000000000,61.6000000000000000,252.4000000000000000,49.2000000000000000,476.6000000000000000
"2026-04-21 16:25:00+00",119.4000000000000000,87.2000000000000000,283.6000000000000000,62.2000000000000000,552.4000000000000000
"2026-04-21 16:30:00+00",120.6000000000000000,76.6000000000000000,293.8000000000000000,92.8000000000000000,583.8000000000000000
"2026-04-21 16:35:00+00",105.8000000000000000,80.2000000000000000,264.8000000000000000,104.8000000000000000,555.6000000000000000
"2026-04-21 16:40:00+00",107.4000000000000000,78.6000000000000000,264.0000000000000000,99.0000000000000000,549.0000000000000000
"2026-04-21 16:45:00+00",78.0000000000000000,71.0000000000000000,317.8000000000000000,123.0000000000000000,589.8000000000000000
"2026-04-21 16:50:00+00",95.2000000000000000,88.6000000000000000,266.4000000000000000,120.0000000000000000,570.2000000000000000
"2026-04-21 16:55:00+00",100.4000000000000000,59.6000000000000000,280.6000000000000000,74.2000000000000000,514.8000000000000000
"2026-04-21 17:00:00+00",121.0000000000000000,61.0000000000000000,273.8000000000000000,64.8000000000000000,520.6000000000000000
"2026-04-21 17:05:00+00",105.2000000000000000,47.2000000000000000,267.6000000000000000,80.0000000000000000,500.0000000000000000
"2026-04-21 17:10:00+00",104.0000000000000000,61.6000000000000000,326.6000000000000000,57.2000000000000000,549.4000000000000000
"2026-04-21 17:15:00+00",125.4000000000000000,70.0000000000000000,265.0000000000000000,76.2000000000000000,536.6000000000000000
"2026-04-21 17:20:00+00",109.8000000000000000,66.2000000000000000,268.6000000000000000,93.6000000000000000,538.2000000000000000
"2026-04-21 17:25:00+00",105.8000000000000000,70.0000000000000000,297.6000000000000000,91.0000000000000000,564.4000000000000000
"2026-04-21 17:30:00+00",118.6000000000000000,100.8000000000000000,280.6000000000000000,65.0000000000000000,565.0000000000000000
"2026-04-21 17:35:00+00",114.4000000000000000,74.6000000000000000,350.4000000000000000,81.4000000000000000,620.8000000000000000
"2026-04-21 17:40:00+00",108.0000000000000000,74.0000000000000000,342.4000000000000000,71.6000000000000000,596.0000000000000000
"2026-04-21 17:45:00+00",111.4000000000000000,73.4000000000000000,298.2000000000000000,82.2000000000000000,565.2000000000000000
"2026-04-21 17:50:00+00",119.8000000000000000,78.8000000000000000,341.0000000000000000,78.8000000000000000,618.4000000000000000
"2026-04-21 17:55:00+00",110.8000000000000000,74.2000000000000000,336.2000000000000000,97.8000000000000000,619.0000000000000000
"2026-04-21 18:00:00+00",122.0000000000000000,91.6000000000000000,268.0000000000000000,81.4000000000000000,563.0000000000000000
"2026-04-21 18:05:00+00",115.6000000000000000,91.2000000000000000,204.4000000000000000,77.6000000000000000,488.8000000000000000
"2026-04-21 18:10:00+00",120.8000000000000000,76.6000000000000000,266.8000000000000000,113.4000000000000000,577.6000000000000000
"2026-04-21 18:15:00+00",125.0000000000000000,83.8000000000000000,337.0000000000000000,67.2000000000000000,613.0000000000000000
"2026-04-21 18:20:00+00",125.8000000000000000,86.6000000000000000,310.8000000000000000,91.0000000000000000,614.2000000000000000
"2026-04-21 18:25:00+00",125.4000000000000000,103.4000000000000000,281.2000000000000000,79.6000000000000000,589.6000000000000000
"2026-04-21 18:30:00+00",138.6000000000000000,79.6000000000000000,304.4000000000000000,69.8000000000000000,592.4000000000000000
"2026-04-21 18:35:00+00",156.2000000000000000,91.4000000000000000,242.0000000000000000,76.4000000000000000,566.0000000000000000
"2026-04-21 18:40:00+00",147.8000000000000000,91.6000000000000000,254.8000000000000000,81.2000000000000000,575.4000000000000000
"2026-04-21 18:45:00+00",133.4000000000000000,94.4000000000000000,300.4000000000000000,82.4000000000000000,610.6000000000000000
"2026-04-21 18:50:00+00",135.8000000000000000,83.2000000000000000,288.0000000000000000,66.4000000000000000,573.4000000000000000
"2026-04-21 18:55:00+00",141.0000000000000000,85.0000000000000000,289.0000000000000000,71.0000000000000000,586.0000000000000000
"2026-04-21 19:00:00+00",143.4000000000000000,81.2000000000000000,295.0000000000000000,84.6000000000000000,604.2000000000000000
"2026-04-21 19:05:00+00",102.4000000000000000,95.6000000000000000,345.6000000000000000,72.4000000000000000,616.0000000000000000
"2026-04-21 19:10:00+00",125.6000000000000000,92.6000000000000000,242.4000000000000000,86.0000000000000000,546.6000000000000000
"2026-04-21 19:15:00+00",130.8000000000000000,83.2000000000000000,266.0000000000000000,87.6000000000000000,567.6000000000000000
"2026-04-21 19:20:00+00",109.2000000000000000,91.2000000000000000,300.6000000000000000,58.6000000000000000,559.6000000000000000
"2026-04-21 19:25:00+00",108.0000000000000000,66.8000000000000000,308.0000000000000000,76.6000000000000000,559.4000000000000000
"2026-04-21 19:30:00+00",119.0000000000000000,61.8000000000000000,237.6000000000000000,93.2000000000000000,511.6000000000000000
"2026-04-21 19:35:00+00",123.6000000000000000,81.0000000000000000,261.8000000000000000,69.8000000000000000,536.2000000000000000
"2026-04-21 19:40:00+00",81.6000000000000000,62.6000000000000000,272.0000000000000000,72.4000000000000000,488.6000000000000000
"2026-04-21 19:45:00+00",109.4000000000000000,65.6000000000000000,319.0000000000000000,55.2000000000000000,549.2000000000000000
"2026-04-21 19:50:00+00",87.0000000000000000,61.4000000000000000,268.2000000000000000,101.4000000000000000,518.0000000000000000
"2026-04-21 19:55:00+00",75.2000000000000000,79.6000000000000000,290.0000000000000000,87.2000000000000000,532.0000000000000000
"2026-04-21 20:00:00+00",103.8000000000000000,68.0000000000000000,296.4000000000000000,69.4000000000000000,537.6000000000000000
"2026-04-21 20:05:00+00",93.4000000000000000,92.6000000000000000,319.0000000000000000,143.2000000000000000,648.2000000000000000
"2026-04-21 20:10:00+00",122.6000000000000000,90.6000000000000000,289.6000000000000000,95.4000000000000000,598.2000000000000000
"2026-04-21 20:15:00+00",114.0000000000000000,74.2000000000000000,286.6000000000000000,82.2000000000000000,557.0000000000000000
"2026-04-21 20:20:00+00",92.8000000000000000,89.6000000000000000,240.8000000000000000,69.6000000000000000,492.8000000000000000
"2026-04-21 20:25:00+00",95.8000000000000000,73.8000000000000000,209.8000000000000000,93.0000000000000000,472.4000000000000000
"2026-04-21 20:30:00+00",121.6000000000000000,75.8000000000000000,269.4000000000000000,75.8000000000000000,542.6000000000000000
"2026-04-21 20:35:00+00",113.8000000000000000,88.2000000000000000,233.0000000000000000,94.4000000000000000,529.4000000000000000
"2026-04-21 20:40:00+00",135.4000000000000000,84.4000000000000000,240.0000000000000000,87.2000000000000000,547.0000000000000000
"2026-04-21 20:45:00+00",142.6000000000000000,80.2000000000000000,245.6000000000000000,90.4000000000000000,558.8000000000000000
"2026-04-21 20:50:00+00",115.4000000000000000,81.8000000000000000,292.8000000000000000,93.6000000000000000,583.6000000000000000
"2026-04-21 20:55:00+00",134.6000000000000000,80.6000000000000000,306.0000000000000000,79.6000000000000000,600.8000000000000000
"2026-04-21 21:00:00+00",98.2000000000000000,94.8000000000000000,332.4000000000000000,101.0000000000000000,626.4000000000000000
"2026-04-21 21:05:00+00",70.6000000000000000,85.4000000000000000,273.2000000000000000,78.2000000000000000,507.4000000000000000
"2026-04-21 21:10:00+00",72.0000000000000000,92.8000000000000000,245.2000000000000000,55.8000000000000000,465.8000000000000000
"2026-04-21 21:15:00+00",75.4000000000000000,87.0000000000000000,237.0000000000000000,68.8000000000000000,468.2000000000000000
"2026-04-21 21:20:00+00",86.8000000000000000,74.6000000000000000,191.4000000000000000,76.0000000000000000,428.8000000000000000
"2026-04-21 21:25:00+00",74.6000000000000000,100.6000000000000000,218.8000000000000000,70.6000000000000000,464.6000000000000000
"2026-04-21 21:30:00+00",77.6000000000000000,85.6000000000000000,357.8000000000000000,52.0000000000000000,573.0000000000000000
"2026-04-21 21:35:00+00",97.4000000000000000,106.6000000000000000,338.4000000000000000,93.4000000000000000,635.8000000000000000
"2026-04-21 21:40:00+00",79.8000000000000000,101.4000000000000000,267.8000000000000000,101.8000000000000000,550.8000000000000000
"2026-04-21 21:45:00+00",60.2000000000000000,101.6000000000000000,243.8000000000000000,81.0000000000000000,486.6000000000000000
"2026-04-21 21:50:00+00",67.8000000000000000,59.4000000000000000,186.4000000000000000,62.4000000000000000,376.0000000000000000
"2026-04-21 21:55:00+00",60.6000000000000000,40.4000000000000000,241.4000000000000000,53.0000000000000000,395.4000000000000000
"2026-04-21 22:00:00+00",57.2000000000000000,56.0000000000000000,217.2000000000000000,60.0000000000000000,390.4000000000000000
"2026-04-21 22:05:00+00",83.8000000000000000,59.8000000000000000,268.2000000000000000,50.8000000000000000,462.6000000000000000
"2026-04-21 22:10:00+00",67.4000000000000000,65.2000000000000000,291.8000000000000000,64.2000000000000000,488.6000000000000000
"2026-04-21 22:15:00+00",65.8000000000000000,50.0000000000000000,224.0000000000000000,61.2000000000000000,401.0000000000000000
"2026-04-21 22:20:00+00",78.4000000000000000,54.4000000000000000,159.4000000000000000,52.8000000000000000,345.0000000000000000
"2026-04-21 22:25:00+00",75.2000000000000000,63.4000000000000000,193.4000000000000000,45.6000000000000000,377.6000000000000000
"2026-04-21 22:30:00+00",71.6000000000000000,50.4000000000000000,200.8000000000000000,40.8000000000000000,363.6000000000000000
"2026-04-21 22:35:00+00",92.4000000000000000,52.8000000000000000,239.4000000000000000,57.6000000000000000,442.2000000000000000
"2026-04-21 22:40:00+00",110.6000000000000000,60.0000000000000000,288.6000000000000000,57.4000000000000000,516.6000000000000000
"2026-04-21 22:45:00+00",81.6000000000000000,45.6000000000000000,183.6000000000000000,62.6000000000000000,373.4000000000000000
"2026-04-21 22:50:00+00",82.0000000000000000,45.8000000000000000,226.4000000000000000,51.2000000000000000,405.4000000000000000
"2026-04-21 22:55:00+00",76.2000000000000000,44.6000000000000000,201.8000000000000000,42.8000000000000000,365.4000000000000000
"2026-04-21 23:00:00+00",63.4000000000000000,41.4000000000000000,227.0000000000000000,60.0000000000000000,391.8000000000000000
"2026-04-21 23:05:00+00",81.4000000000000000,40.4000000000000000,182.2000000000000000,56.4000000000000000,360.4000000000000000
"2026-04-21 23:10:00+00",59.2000000000000000,42.0000000000000000,225.2000000000000000,41.4000000000000000,367.8000000000000000
"2026-04-21 23:15:00+00",56.0000000000000000,38.8000000000000000,176.6000000000000000,51.6000000000000000,323.0000000000000000
"2026-04-21 23:20:00+00",54.2000000000000000,36.6000000000000000,233.4000000000000000,76.0000000000000000,400.2000000000000000
"2026-04-21 23:25:00+00",90.6000000000000000,50.4000000000000000,148.8000000000000000,44.0000000000000000,333.8000000000000000
"2026-04-21 23:30:00+00",94.2000000000000000,61.4000000000000000,211.8000000000000000,37.2000000000000000,404.6000000000000000
"2026-04-21 23:35:00+00",79.2000000000000000,49.6000000000000000,172.4000000000000000,42.8000000000000000,344.0000000000000000
"2026-04-21 23:40:00+00",83.8000000000000000,44.8000000000000000,189.4000000000000000,42.8000000000000000,360.8000000000000000
"2026-04-21 23:45:00+00",87.8000000000000000,39.6000000000000000,265.0000000000000000,47.0000000000000000,439.4000000000000000
"2026-04-21 23:50:00+00",68.0000000000000000,40.4000000000000000,237.0000000000000000,41.0000000000000000,386.4000000000000000
"2026-04-21 23:55:00+00",68.2000000000000000,44.6000000000000000,136.6000000000000000,45.4000000000000000,294.8000000000000000
